Geneid	Length	genome_mapping/High_6620c1.rep3.RNAseq.mm10.sorted.bam
Ogfod2	1569	1725
Gm6619	602	0
Stard3nl	1735	2569
Hnrnph1	2693	14819
Mgst1	1405	12738
Mettl27	2899	571
Alkbh4	2119	670
Hfe	3572	1427
Erc2	6256	376
Unc5d	9220	2
Ccser2	7851	4318
Nyap1	3504	1176
Gal3st4	2085	73
Irf4	4762	282
Cltb	2284	10657
Fgfr1op2	2836	7094
Far2	5096	217
Iqce	4443	1911
Tmtc1	8346	3651
Rac1	2364	33768
Hsph1	3499	5727
Nkd2	4016	830
LTO1	4145	1301
Nr2f1	2495	550
1110038F14Rik	1622	1124
Ifitm10	4076	142
1700010I14Rik	1878	8
Mfap4	1702	1106
Gm7579	1265	0
Gm39115	1141	0
Gm45618	1286	0
Mob2	2567	1781
Slc8a2	4709	14
Tollip	3854	5929
Lmntd2	2115	297
Nisch	6671	30215
Sh3bp5	4157	4361
Fosb	3776	3871
Ccnh	2076	1466
Ptprg	9326	6155
Fbxl3	4557	6756
Polk	4385	2011
Urah	1016	752
Dcxr	1789	1291
Msx3	2355	20
Cenpx	1037	1077
Pcyt2	1923	7796
Npb	549	76
Ppp2r2d	2177	2596
Bahcc1	10727	2731
Stard4	5419	4750
Tbc1d16	6988	2386
Hmbox1	8001	3351
Lmo7	6353	15645
Eef1akmt2	1081	587
Fam53b	5628	950
Dmbt1	6283	49515
Mxra7	3283	886
Ybx2	1706	35
Fgfr2	5346	1149
Tial1	4512	3659
Wbp2	1828	6810
Mrpl58	2723	1398
Otop3	2426	709
Fus	1844	13319
Cd300lb	2867	389
Bcl7c	6558	1280
Cd300a	2025	510
Mylpf	808	1082
Cdipt	1788	9179
Atxn2l	4579	10390
Bcl6	5022	1950
Cct5	2133	22740
Fech	2941	6588
Gnb4	8228	2730
Umps	3484	2531
Tsg101	1948	3855
Glrx3	2851	437
Apoa5	2529	16875
Ndst1	9112	14899
Spaar	4086	164
Cyb5a	852	20896
Lars2	4438	62711
Cyp19a1	3098	0
Kank1	5639	3036
Trmt10a	4439	813
Mmadhc	1512	4086
Sp7	3171	2
Ksr1	5821	1761
Pycr1	2377	593
Uba52	1078	36051
Zfp598	3359	6854
Fbh1	3961	5970
Selenos	1220	4498
Twnk	4178	2229
Prpf40b	3532	2102
Ankrd49	2453	826
Dok7	3935	508
Trpa1	4267	12
Htd2	2480	0
Smim27	332	74
Olfm4	2752	166
Ptprd	9109	1026
Smim31	1505	137
2610001J05Rik	3177	2217
Myo10	8509	10467
Txnrd2	1905	1170
Polg2	2682	410
Asdurf	583	0
Serpina3g	2276	575
Yjefn3	793	123
Zfp660	5659	12
A730046J19Rik	4707	8
Gm6803	787	0
Gm11213	684	0
Krcc1	3419	4590
Gm10509	2955	230
Cdr2	2549	1214
Cbx3	2062	2793
Cdk4	1420	14216
Cnih1	1531	5492
Cnr1	6518	154
Capza1	3191	5773
Rcn3	1453	3310
Cab39	4148	12612
Lcmt1	1988	1197
Map4k1	2913	287
Sigirr	1990	1632
Wee1	3419	2210
Cr1l	1921	2788
Mr1	2547	485
Entpd6	2865	1299
Ckmt1	1704	525
Macir	3684	3317
Ext2	4809	7532
Fkbp7	1014	1060
Hltf	5190	2112
Eri2	3569	681
Emc10	1943	5192
Gata3	3215	288
Id1	1160	5326
Thap12	3673	5148
Paqr8	5438	1736
Mcee	847	717
Ccndbp1	1723	3706
Tm4sf1	3424	48605
Zfp819	2412	2
Mettl18	1516	236
Cyb5r1	2422	3310
Asb18	1580	20
Stk33	2661	0
Pip4k2a	3582	2513
Slc17a6	4407	64
Nlrp4b	3319	0
Ilkap	3090	3211
Plcb4	5692	907
Nuf2	2481	940
Rpn2	2994	23162
Scn3a	9799	109
Slc6a9	3682	2060
Clvs1	3891	2
Erp44	5313	4276
Garnl3	4169	1417
Meig1	1118	14
Zbtb7b	4793	5374
Ppcs	1446	759
Slco4a1	3320	2106
Psd4	5652	1994
Arl3	987	1744
Hs2st1	6220	9539
Plpp7	2073	99
Gata2	3353	395
Gpr162	2858	74
Strbp	17804	2703
Gyg	1773	3461
Ifit2	4135	464
Bcar3	3756	6705
Thumpd3	2160	2119
Lrig1	4966	4884
Ptchd4	6945	12
Zfp944	2862	711
Mapkbp1	6955	2026
Fubp1	6965	9201
Tstd2	3944	1558
Ccdc171	6602	274
Zranb2	2974	5566
Rps28	396	16988
Ndrg3	3225	2030
Nubp2	1551	2851
Hspa14	5815	3151
Zcchc17	2233	1591
Vapa	1757	10135
Ncdn	4088	2618
Rif1	12889	4061
Atg13	3783	4484
Znrd1	783	920
Blcap	2108	4778
Slc23a2	7108	6148
Ccnl1	2316	7277
Dnajb5	3641	1002
Uqcc1	2715	2314
Gemin6	1128	525
Hspb11	676	272
Myoz2	1325	4223
Npr2	3853	1722
Pdss1	3563	975
Apip	924	1008
Abcg2	2756	1659
Slc12a5	6181	114
Exosc10	3190	4567
Ctps	3089	5999
Epb41l4b	7901	5010
Extl1	4190	356
Ube2j1	3570	5268
Alg2	3055	2824
Fhl5	1267	18
Maco1	4093	5231
Ctnnd2	6005	36
Pgap4	3261	310
Fbxo3	6260	4375
Arf3	3738	15029
Ufl1	5772	2782
Slfn10-ps	3707	414
Sdhb	1079	8413
Rps21	564	20238
Ssbp3	3348	3659
Mindy3	2588	2871
Psmd5	2042	4773
Naga	1913	4067
Cul1	3836	10168
Dph7	1877	1039
Tmco5	1176	0
Slco1a4	3872	1377
Ccdc34	2449	2692
Dtwd1	1706	672
Pik3r3	5634	442
Top1mt	1905	1102
Dscc1	1511	168
Tax1bp1	3749	13080
S100a3	914	102
Tmprss6	3192	3538
9930104L06Rik	2942	1026
Itgb1bp1	2179	1878
Osgin2	3596	396
Trabd	2965	6687
Ttc33	1957	1641
Mad2l1	2088	1837
Tmem87b	4729	5128
Slc38a2	4658	23085
Tns2	4782	8902
Sinhcaf	2914	1998
Prokr1	4229	58
Ankrd33	1689	0
Wdr3	3432	5103
Asb4	3474	274
Casq2	2563	2167
Cyp2d12	1633	3
Chchd3	1575	5783
Klf15	5378	2677
Chmp3	3204	8832
Ddx5	3900	44972
Tlcd4	6714	1546
Pank2	4893	2789
Il7r	3210	141
Bcl2l14	2428	140
Pcyox1	4291	8868
Gzf1	4375	3279
Ttc17	5156	3221
Adipor2	4261	11743
Ecpas	8888	9318
Calm2	1216	28010
Rfx5	4482	1327
Scrn3	4544	1507
Lypla1	2503	3717
Ccdc91	2646	2316
Fam110b	3440	122
Adgre1	3245	1736
Pramel12	3886	1102
Lce1m	878	0
Syt2	7312	4
Gtf2e1	3254	1177
Zfp933	4505	647
Spidr	3281	1261
Epb41l3	5644	243
Slc45a1	2563	21
Nphp4	5262	108
Tex10	3342	2869
Foxn2	5341	2079
Rmnd5a	6165	9796
Ndfip1	1812	13701
Car14	1940	690
Supt4a	942	2547
Myl4	1203	79
Abcd3	3682	7319
Irgm1	2305	1459
Mrps21	510	2051
Ube2f	2306	2277
Tex37	807	0
Slc22a2	2421	0
Tcaf1	6367	2278
Mitd1	1556	803
Cnppd1	2640	5871
Zfand3	3534	7383
Zfp13	2460	479
Tmeff1	2464	372
Rsrc1	3365	2526
Slc35d1	4399	3995
Lrrc19	3780	21
Zbtb14	4144	1157
2410004B18Rik	1709	1315
Gpam	6395	6720
Msln	2178	136719
Rftn2	3754	451
Acnat2	1732	611
Taf8	3254	1690
Ctsj	1387	50
Prpf38b	3101	8256
Toporsl	2776	0
Slc35f5	2984	4529
Tex30	1322	922
Kctd20	4305	7013
Tspan9	5135	5419
Cyp4f16	2243	1188
Ptk6	2286	9
Lmo3	4893	0
Zfp46	5059	1958
Gstcd	3668	2585
Zmym1	4047	812
Atpsckmt	1292	837
Stx8	6680	1618
Ccdc163	2192	378
Ssr2	1293	11103
Ubn1	6470	5483
Gosr1	4288	3731
Lzic	1881	1290
Errfi1	3358	23961
Mpp2	4245	462
Tex48	694	0
Ppid	2047	3462
Qtrt2	3061	2262
Bcas2	1510	4664
Raf1	3328	7184
Stam	3694	4013
Tcea2	1954	417
Map2k6	3403	1255
Coq3	2815	849
Wls	5778	10093
Gstm7	1458	716
Tmem268	4010	1541
Idh3g	1331	9555
Nmnat1	2446	501
Mcts1	1484	1395
Btf3l4	3255	1202
Snf8	1004	1876
Dnajb4	5088	3192
Ssu2	1321	14
Atg3	2013	3064
Tceal1	1202	116
Vgll4	3244	5349
Cyb561	3095	6100
Dennd11	6742	3786
Pabpc4	3112	10264
Tmem39b	1903	696
Fam205c	1690	0
Dvl1	3397	9314
Ptpn7	3442	340
Dennd2c	5264	787
Pdzd11	1084	1332
Oxld1	820	263
Zmat5	814	351
Ube2e3	3464	3372
Nyap2	10105	0
Xrn2	3428	11391
Timp4	2942	444
Fbxw5	2401	4174
Slc2a8	2118	1518
Olfr449	1255	0
Sec61a2	2458	1868
Aldh1l1	3139	10882
Ergic3	1427	11493
Slc39a10	5380	3565
4933430I17Rik	1945	37
Polr2h	1280	2627
Ppdpf	998	2884
Tifa	2276	1020
Ntmt1	3297	2441
Dph6	2779	1842
Gapvd1	6892	7941
Trmt6	3112	3232
Rhbdl2	1337	835
Oscp1	5043	310
Kcnc4	3015	79
Prpf18	3598	3096
Snap47	1927	1983
Slc35a5	4200	1355
Thrap3	4477	10673
Limd2	3471	3022
Susd4	3237	150
Ndufaf1	1492	884
Sat2	1397	323
Lyzl6	905	0
Srsf12	3151	0
Kyat1	2177	1117
Cnot8	3194	3576
Il1rl2	4070	848
Cpne3	5679	5561
Mrpl30	772	3364
Dennd4b	5746	1487
Dcbld2	6487	4120
Dusp12	1388	722
Optn	2686	6406
Zbtb37	4817	403
Snorc	548	0
Apmap	2427	2764
Gale	1432	1844
Mrgbp	2035	1987
Sla2	1434	9
Slc24a3	4071	122
Mtmr12	4584	3117
Cdc123	2304	4503
Sptlc3	2232	0
Cxcr4	1814	907
Fcgr3	1353	6012
Hspd1	2588	19545
Sult4a1	2512	6
Pecr	1192	1398
Harbi1	3044	636
Tvp23b	1906	2222
Ift52	2370	3203
Spata2	3996	2027
Arhgap29	5863	1991
Gpr149	4316	196
Unc50	1307	2667
Ubxn4	4141	8840
Vmp1	3180	16980
Slc28a2	3335	241
Agbl2	4956	14
Desi1	3058	2859
Bpi	1779	0
Pramel6	2077	0
Sphkap	6928	0
Lamp5	2168	0
Abhd12	2072	6515
Crispld1	4233	10
Chst1	2992	378
Rsbn1	6743	2043
Snip1	2429	1537
Rbm12b2	3426	624
Prkaa2	8202	1458
Csn3	1843	195
Pramel23	1820	0
Lgals12	2777	33
Amhr2	2084	33
Mcm7	2880	8988
Efr3a	5298	6147
Nudt1	1196	934
Pla2g1b	830	11
Crtac1	2819	2
Ptpn12	4911	8066
Ube2d3	4695	25077
Taf6	2472	3349
Batf2	2005	77
S100a16	1613	9303
Commd8	4110	2704
Fam118a	4533	1057
Ssh3	2800	5774
Sart3	4393	5100
Zfp385a	2399	841
Ccl24	1297	440
Sult1b1	2803	176
Slc25a28	1535	3402
Fndc4	2346	964
Dpcd	1385	1146
Dpysl5	6294	9
Fndc3b	6992	12410
Mrps17	1250	2382
Tmem128	1501	1997
Sstr3	4369	33
Psmg3	871	1000
Pgm2	2571	3454
Ppp6r2	5092	3210
Paics	2491	19597
Smc4	4327	10123
Mfsd10	1929	9156
Tmem129	2740	1928
Smndc1	2365	3011
Gucy1a1	5373	652
Ppp1r35	953	1352
Tecpr1	5544	8320
Zfpl1	1393	2372
Medag	3199	3412
Zfpm2	4974	944
Dnajc4	1123	1096
Slc46a3	4977	423
Gfus	1400	3816
P2ry12	2557	483
Asphd2	3358	26
Acox3	5262	2604
Rrm2b	4903	1532
Tsacc	647	83
Gusb	3009	6328
Dgkq	4606	2322
Gtpbp10	3030	1206
Rhbdd2	4291	2538
Uba1y	3441	0
Gpr1	1945	10
Bivm	4187	1357
BC055324	3360	628
6430628N08Rik	1605	0
Acp2	4653	3571
Ap2a2	4642	12739
Senp5	6542	3843
Cd19	2436	32
Plaat1	3118	106
Eif2s3y	1784	2345
Glra2	3668	0
Slc35b2	1843	3728
Ahcyl1	4236	15592
Fcgrt	1750	4193
Dop1b	7802	5607
Slc25a27	7133	515
Pam	4120	16055
Klc4	2439	4261
Mettl4	7118	1230
Flywch2	734	150
Dnase1	1414	178
Slc4a3	4593	1772
Crtc2	3119	4449
Fabp12	2787	0
Kank3	2637	1553
Dchs2	11204	114
Stxbp2	3111	8399
Gmppa	1854	2572
Stk38	3354	6846
Rpusd1	1745	1164
Slc27a1	3822	4640
Klf8	7952	50
Adat1	4409	555
Ski	5465	12250
1700006A11Rik	2159	0
Get3	1406	6259
Dcaf8	4149	9452
Herpud1	1955	21836
Nexn	2869	4325
Tma16	1170	997
Rex1bd	806	2532
Kcng4	3876	12
Atp1b3	2402	8769
Cfap97	4915	1915
Proz	3760	2906
Il18	1298	714
Dusp26	2035	123
Ccdc70	1129	0
Nutf2	2354	1616
Spata6	2508	1728
Mphosph6	1115	1767
Anapc10	3017	807
Pafah1b2	5220	7521
Brox	3558	4026
Cdc16	2381	5388
Zdhhc2	3382	1204
Zdhhc1	2252	1296
1700030J22Rik	3045	33
4933405L10Rik	1215	3
Igdcc3	4400	4
1700018B08Rik	1342	0
Sorl1	11243	1715
Tekt2	1743	41
Stag1	6258	4281
Nup93	3868	4361
Sdr42e1	2957	933
Tmem38a	2376	2634
Arih2	4161	5321
Cyb561d2	1970	438
Rnf170	4424	1255
Spaca7	775	90
Tfrc	5149	4710
Spata2l	2732	457
Tusc3	3534	8056
Elof1	2738	2232
Taf5l	3171	4492
Tlr3	4488	706
Pla2g15	2754	2615
Dcaf15	2350	3463
Aagab	5310	2023
Rtbdn	2056	25
Vps52	3960	3660
Spc24	1427	575
Carmil2	4245	139
Car2	1947	4597
Emilin2	4179	3719
Dbt	3301	3289
Lyzl4	1387	6
Pafah1b3	1273	2655
Gart	3327	7647
Ttc13	3304	4756
Nanos3	730	30
Pak1	3519	4337
Ypel5	2958	4390
Lpcat2	2817	615
Adhfe1	3416	869
Exoc3l	2513	444
Slc7a6	4610	9091
Tmem25	2845	349
Arpc2	1626	28695
Sdccag8	3449	902
Vps11	3536	6038
Pirb	2737	1590
Impact	3839	3402
Pdgfd	3247	584
Naalad2	4204	411
Suco	6427	2534
Alg3	1437	1153
Uaca	4595	6034
Neil1	1997	512
Tiprl	4749	2641
Ubash3b	4090	779
Tmem44	5430	205
Cggbp1	4404	6636
Mbd3l1	866	0
Mbd1	5562	8403
Senp2	4566	3861
Plekhb2	5581	8136
Adcy10	5331	12
St3gal6	2807	2617
Cpne4	4250	21
Ldlrad4	2776	1379
Nmnat3	2580	899
Zfp24	6259	2590
Tbc1d21	1320	0
Fam53c	4802	3322
Cxxc5	2489	1785
Slc25a46	4503	4029
Dctn4	3806	6605
Snx2	2104	6791
Mfsd6	5674	2270
P4htm	2024	225
Trim30a	3992	649
Paip2	2325	7171
Eprs	4927	16686
Mei4	6278	34
Pm20d1	4311	519
Polr2d	1059	2440
R3hdm1	4921	4486
Dcun1d5	2943	2666
Sacm1l	3564	4793
Rbbp5	3690	2617
Bcl9l	7484	5984
Saa2	825	1448
Armc4	3484	0
Saa1	612	1676
Rnf111	5082	3527
Csnk1a1	4463	19984
Rexo2	1287	3532
Zbtb7c	4864	866
Apbb3	2070	2651
Serpini1	3173	376
Mybph	1837	7
Acaa1a	1758	5018
Mppe1	2489	801
Xrcc5	2849	3369
Tbc1d8	4906	1245
Pif1	3763	551
Sec62	3966	12649
Hmgcl	3056	2242
Haus1	3327	1369
Abcc8	4952	330
Tom1l1	3204	2625
Kmt2a	16463	9069
Sap130	4461	4295
Zfp146	2825	3259
Csrnp1	3467	2860
Slc36a4	5566	1652
Tmem266	2443	80
Trmt1l	2799	1204
Ptges3l	1512	253
Ipo9	6606	7956
Higd1b	846	44
Jade2	6383	5286
Fam205a3	4146	0
Fam205a4	4146	0
Ntm	4416	46
Fez1	2507	52
Nthl1	1080	650
Gramd1b	9545	3148
Ptprm	5703	1719
Rpl10a	1063	36148
Rnf19a	4276	5925
Olfm2	2320	20
Gpatch2	9328	1673
Fam71e1	3779	78
Gm10654	1723	46
Tbcel	5178	3041
Mief1	5186	3346
Fcor	424	49
Sgsm3	2997	13635
Cryz	2869	3832
Trim34a	2594	209
Gmppb	1799	1283
Ppp2r5d	2953	6706
Armc1	3703	3480
Ebag9	2401	1619
Zfp40	4176	313
Tdrkh	4153	1089
Pheta2	2997	232
Map3k4	5441	3082
Tpsg1	1362	0
Mpzl2	3216	7953
Spdef	2779	277
Ttll8	2976	8
Pdgfc	3580	3972
Copz1	1923	7638
Arfgap3	2621	5267
Tnfrsf13c	1952	16
Akap8	4673	7906
Egln2	2107	5183
Zfp719	5036	610
Gng13	468	4
Slc9a3r2	2257	5679
Slc35b1	1359	3689
Plac1	1150	26
Gtf2h5	1325	2870
Mrpl10	1686	3166
Zfp26	11446	1615
P2ry10	2882	117
Zfp715	4404	1403
Spg21	2894	4548
Gabra3	4070	104
Myl12a	1907	23832
Stk3	2932	1588
Fam120b	5831	3496
E130311K13Rik	2078	464
Tmod3	3926	10025
Spats1	1363	19
Noxo1	2238	489
Higd1a	1972	2664
Slitrk3	4967	0
4933428M09Rik	1026	0
Fam98a	2818	2423
Zfp687	4882	4842
Gm536	1350	2
Dnaja4	3136	1268
Trim39	3840	2002
Sft2d1	1085	1524
Ctns	3227	1338
Fkbp11	946	1371
Catsperd	2688	88
Mrpl4	1393	2172
Mtmr4	5749	4207
Gm1070	2874	40
Gps2	1395	2283
Kdm4b	5511	5488
Sltm	3851	5593
Ppcdc	3750	1456
Mtdh	4921	16598
Slc22a22	2440	0
Usp47	5660	10795
Ttll1	2224	1125
A930007A09Rik	3974	160
Lrrc75a	2089	606
Rspo2	3361	4
Wscd1	2974	96
Trak1	8746	5208
Letmd1	2602	2205
Plekhh2	6886	1834
Gm38396	2141	455
Gm7072	3589	1157
Flywch1	3687	2468
Zfp523	2934	2297
Enpp4	4593	1651
Nedd4	7081	72481
Gm9789	493	0
Aars2	3680	1196
Gm7932	2194	8
Ly6i	1156	19
Ankrd46	2867	3216
Ints4	3244	2637
Supt20	4016	5175
Gm12500	2036	29
A930017K11Rik	2538	0
Gm10710	3971	6
Irgc1	2047	4
1700049E17Rik2	1757	0
1700049E17Rik1	1757	0
Ptk2	4774	7768
Wdr47	4540	1418
Slc9b1	2639	14
Slc38a4	4162	7382
Rrp7a	2646	3588
Tbc1d22a	3379	3380
Zfp641	3751	96
Cdip1	4202	4632
Gm15501	869	114
Tmem45a2	3215	5
Plxna3	6943	1644
Atp6v1a	4200	8450
Rlim	7440	7998
Nrip1	8046	5257
Spertl	1171	0
Armh4	3223	160
Fam241b	2129	141
2610318N02Rik	1362	357
1810055G02Rik	2352	3561
Fam76b	3702	3248
Shld1	1279	336
Tmem198b	2936	1046
4930519F16Rik	1890	4
Fam204a	2074	1517
BC049762	1295	24
Fam161b	3372	175
Cfap300	1644	101
BC048671	1481	2
Brd8dc	2509	78
Nrbp2	3258	7088
Mid2	6492	1405
Tspyl2	2762	2578
Kcne2	1771	2
Atp6ap1	2255	12888
Etv5	4919	2737
Tbc1d23	4109	2626
Cd200	2347	746
Prdx5	1271	15095
Tab3	6624	1873
Parn	2902	3072
Slc9a1	4808	4395
Zcchc12	2206	12
Sar1a	2815	11396
Robo2	9465	152
Slc16a7	11165	1293
Tdg	3523	12
Armcx3	3564	427
Rdh5	1265	255
Vpreb3	625	0
Ikzf4	5224	110
Sgta	2276	8027
E2f7	5515	1252
Ccdc162	7094	33
Stx7	2530	6261
Zfp148	10126	4873
Arhgef6	5059	869
Satb2	5830	194
Ndufb11	908	6810
Elfn2	7903	16
Dgka	3159	1159
Cct2	2217	24871
Gstt1	1089	1223
Matn2	3575	1829
Hivep2	10376	4487
Madcam1	1441	5
H2-Q1	2035	110
Pfkl	4074	21871
Snapc3	4493	1314
Rmnd1	1942	15
Ndufb2	936	1699
Sppl2b	2927	2222
Trmt11	2310	517
Slc18b1	2837	433
Tmem200a	4118	289
Zfp7	3071	1340
Ddx50	3003	5390
Zfr	4596	8610
Septin3	6777	96
Zfp300	4658	20
Fkrp	2806	1481
Gnaz	3518	76
Ggn	2653	129
Csf2rb	4875	3930
Zfp14	3493	161
Slc9a6	4956	1960
Ankrd27	4953	3847
Nat14	1798	94
Lrrc14	2533	1349
Slc39a3	3687	2233
Kifc2	3479	399
Relt	2999	605
Rinl	2910	216
Ift81	3220	976
Usp17lb	1541	0
Ctcf	3823	5463
Usp11	3535	747
Nap1l1	3670	16299
Ppp1r16a	2831	2643
Npy1r	3081	16
Npy5r	2401	0
Nrp1	5920	6603
Srgn	1721	5152
Abcd2	5740	626
Slc25a15	3775	3848
Nabp2	1346	2682
Utp4	2249	4755
Derl3	1344	465
Nudt4	3213	12054
Mzt2	1057	1103
Kiss1r	3162	59
Dmp1	3094	26
Sparcl1	3419	7268
Cherp	3833	7256
Mad1l1	3026	2734
Gna13	6458	9586
Gabra1	4811	16
Gabra4	4201	2
Lsm4	942	5915
Hap1	3706	138
Coprs	803	439
Cmklr1	3133	1174
Klhl22	7801	3064
Prdm15	6428	1518
Masp1	5347	6708
Nsg1	2775	440
Rspry1	3849	2612
Cavin1	4950	32889
Sdf2	1268	2669
Spop	3082	7174
Tango2	1883	2518
Slc2a4	2834	1921
Csad	3434	2585
Mpped1	3473	0
Cdkn2aip	3494	1594
Cars2	1850	1302
Clvs2	2632	0
Vsig1	2876	6747
Lsm7	603	1331
Atxn2	6764	4554
Entpd4b	3032	0
Fbxo48	2247	75
Gm39773	727	0
Gm39774	803	0
Zfyve1	4641	4482
Ormdl2	1654	1173
Srpk2	6841	4922
Stk10	5421	1855
Stx1a	2369	603
Tlr6	2747	202
Oasl2	3136	585
Spaca3	953	0
Irak3	3209	1637
Sms	3798	2275
Spatc1l	1332	0
Ubl3	2923	8447
Cops4	1821	4831
Abhd5	3148	2112
Ciao2a	1253	2561
Svop	3353	0
Arhgef12	10483	12587
Cdca4	2705	3052
Mlxipl	3714	1840
C2cd2l	4337	1696
Scml4	4965	150
Rab36	4417	254
Unc5b	5868	16813
Zfp449	3741	168
Pip4k2c	3374	4224
Ptprn	3710	5753
Adpgk	2471	1819
Sec63	6032	8189
Rev1	5120	1259
Afg1l	2513	355
Tmem225	991	0
Ilvbl	2940	3820
Nupr1l	900	50
Rtkn2	3966	52
Sec31a	4467	17927
Tmem106a	2601	1094
Ptprk	6219	10814
Upk3bl	1138	256
Tpd52l1	1326	1991
Engase	4318	429
Hsd17b6	1565	783
Cts7	1519	0
Srrd	1206	495
Sarnp	1317	2488
Zbed5	2582	315
Ggt5	4642	367
Klhdc8b	3015	890
Pan3	5170	4979
Fam229b	796	58
Zdhhc4	1936	2559
Zup1	4447	465
Tmprss5	2100	10
Fam53a	5972	2640
Zfp202	3877	386
Tmem108	3781	74
Zbtb49	3011	738
Actr6	1907	573
Tmem19	3221	2727
Mrpl42	689	2317
Herc4	4043	3453
Bri3bp	7086	3881
Gtf3c6	2624	1703
Mtus2	7790	1231
Atp2b1	7436	14458
Vps33a	4111	4883
Rbm5	3523	6010
Pbld1	3067	798
Mcam	2892	3136
Zfp454	2128	12
Tab2	4940	8638
Bbs4	2559	658
Abracl	882	1519
Bex4	837	2
Celsr3	11846	105
Enpp7	1958	0
Kctd3	3956	2928
Oxsr1	4775	7586
Bptf	11713	7730
Fam20c	3079	3333
Bend3	6428	1432
Slc6a19	4084	70
Smco4	1143	411
Bco2	2324	186
Slc12a9	4131	2412
Pitpnc1	6350	3756
Nsun5	2242	1313
Zdhhc17	4548	3052
Sbno2	7347	13149
Nlrp3	4053	726
Mettl25	2309	523
Nfrkb	5406	3541
8030474K03Rik	1993	0
Gm14596	697	0
Gm14595	702	0
Gm14590	702	0
BC048403	3130	802
Rbfox1	7461	162
Usp28	4316	2178
Hsd3b2	1843	64
Lrp11	2686	313
Ptger3	2119	531
Ccdc38	3986	35
Stac3	1824	128
Adgrb1	6256	11
Supv3l1	2608	1623
Raet1e	1616	28
Cdc34	1266	4009
Becn1	2414	5529
Dnajc14	4365	5113
Hscb	809	682
Nfxl1	3742	2724
Mettl6	5368	1293
Rnf216	4671	4163
Gtf2ird2	3468	1204
Hps4	3343	1569
Nudt13	2954	592
Zc3h13	6165	4602
Gsap	5660	2105
Wdr19	5920	1701
Oxsm	4082	1027
Elapor2	10440	40
Xpo7	7323	6871
Galnt11	2610	2767
Slc7a4	3784	456
Sh3tc1	4579	4192
Rpl15	1977	16624
Cd80	3173	315
Cc2d2a	5554	1709
Paqr3	4228	166
Parg	5597	2340
Zfp445	6310	6143
Alkbh2	1115	510
Oasl1	2201	3080
Dpy19l1	4739	5226
Pheta1	2370	1336
Sfswap	3456	4330
Samd8	7107	3983
Snx14	3109	2857
Zbtb38	4242	4116
Cyb5r4	2629	2030
Napepld	4038	602
Hnrnpa3	5224	2558
Mfsd7a	2717	330
Spag1	5589	251
Klhl8	3260	596
Cdk8	3011	4195
Mthfs	866	248
Nup54	2494	3156
Pdcd6	1524	6884
Ripk1	4839	4382
Zfp512	3297	4880
Pdk1	5529	9618
Ppp2r2c	4168	148
Ccdc60	3763	0
Pramel48	2567	0
Ccdc158	5866	10
Bmp1	4599	13767
Cyrib	4157	4909
Cdkn3	772	325
Hlcs	5178	2687
Dis3	3790	2870
Timm10b	1984	1521
Tm9sf1	2933	5942
Grik5	3863	1890
Ap5m1	5262	1109
Mphosph8	2974	1878
Shld2	3713	720
Ipo4	3891	8398
Herc2	15444	9290
Frmd5	5065	468
Il16	5689	355
Prl7d1	997	0
Exoc2	4428	3071
Cwc27	2080	1526
Polg	7886	4045
Zdhhc20	5283	6277
Rab3c	8704	6
Pitrm1	3534	7018
Fgf17	1689	4
Rps19	984	20791
Rnase6	2479	64
Rras	1343	5370
Lrit2	2809	0
Sema4b	3794	4688
Zfp959	2165	474
Glrx	1328	1815
Hmgcr	4840	11399
Xrcc1	4060	1743
Capn7	3647	4032
Morc2b	4430	0
Zfp30	3633	253
Fdft1	3697	6375
Nkx2-6	1160	3
Zfp93	4993	300
Cpne5	4417	33
Mrps12	1041	1260
Dkk3	3590	2448
Bbs9	3588	625
Dpp9	4313	6664
Klhl18	4545	1305
Pxk	2941	5566
Ube2e2	1828	1231
Tcfl5	2211	16
Fam107a	3442	1544
Gramd1a	2885	3351
Entpd4	3084	0
Olfr976	3032	0
Dzank1	6849	66
Mbnl2	4679	13870
Fbxo16	3819	2
Pak7	4940	0
Extl3	5978	4462
Rabggta	2613	2835
Rec8	2055	75
Klhl23	4884	299
Bin3	1532	2068
Dus3l	2304	2801
Slc22a17	2398	330
Dzip1	6252	155
Pspc1	2380	1919
Syt5	1790	54
Dclre1a	4248	1457
Morn2	647	112
Zfp438	3299	342
Erg28	1958	2266
Cgrrf1	1438	1177
Stard10	1860	21571
Ppp4c	1551	4471
Zfp235	5460	361
Caskin1	6174	76
Nudt18	4253	1359
Nudt15	3576	72
Cend1	1846	8
H2-M10.1	1387	0
Cd180	2337	101
Pidd1	3396	411
Fermt2	3297	5346
H2-DMa	2164	1085
Wdhd1	4285	1014
Ocln	4224	2072
Mapk1ip1l	8644	6467
Actn4	4021	44234
Zfp110	3716	2858
Zfand6	2067	3874
Rps24	1964	28708
Cab39l	3336	2646
Tmtc4	3958	4546
Ipo5	4916	16365
Dydc2	1028	0
Rcbtb1	4880	3945
Acer3	4171	1848
Phf7	2114	661
Hspbp1	1511	2638
Pcgf6	2202	1673
Zmym2	7181	4328
Tbcb	1377	4385
Lsm14a	3464	7610
Rplp2	457	25550
Nsmce1	1707	2499
Zfp788	3290	682
Zdhhc16	2001	2660
Slc12a7	5194	9358
Kat8	1785	888
Mrps11	1049	925
