Geneid	Length	genome_mapping/137-LC_R1.rn6.sorted.bam
Ugt2a3	1601	0
Ppa2	1154	340
Rsbn1l	3392	343
Upf3b	2350	538
Ston2	3185	195
Ranbp10	5211	1278
Trmu	1566	152
Taf7l	1865	4
Plxnb3	5950	2394
Tmem56	1051	376
Usp9x	12260	4433
Wdr25	1880	106
Wdr48	3796	988
Lrrc24	1902	65
RGD1311188	1844	32
Agmo	2105	119
RGD1561517	753	4
Zfp707	1869	24
Enthd1	2662	0
LOC688553	1456	5
Skint1	1202	0
Gng13	354	17
Rnf43	2349	257
Ttll12	2412	443
LOC498276	1401	924
Ube2q2l	1522	122
Itsn1	5524	2088
Hook3	2825	404
Ifitm3	604	1775
Treh	1985	0
Nrg2	3059	40
Ttc13	3306	1073
Hsbp1l1	398	5
Trpm4	4203	240
Ngef	2675	346
Atxn7l3b	3525	1958
Inafm1	1485	127
Usp49	5363	126
Rnasek	590	1998
Urm1	1245	523
Gsx2	1046	1
Mt2A	383	4798
Adamts2	3794	487
E2f3	2020	130
Tnfaip2	3797	532
Lmtk2	8223	847
Kif18a	3001	299
Gstt3	1785	365
Tnfrsf25	1626	29
Fgd6	4732	219
Zpr1	2896	938
Sh3bgrl2	2625	94
Sept14	1335	0
Tmem59	1493	3746
Aifm2	3421	316
Zfp644	6048	593
Gpr89b	1787	612
LOC100125368	1964	18
LOC680200	1579	48
Ppp2r3b	2278	343
Qser1	5635	551
Lrtomt	877	19
RGD1310429	2198	335
Hcfc1	9128	1053
Mical2	2886	544
Atp10a	5217	498
LOC689770	879	17
Alg3	1421	542
Aqp4	5116	10292
P2rx1	2478	256
Pnpt1	3441	631
Hexdc	1816	317
Neurl1b	1641	74
Zfp7	571	8
Zfp958	2923	257
Plod2	3671	988
Gon7	2603	195
Trim43a	1356	8
Nrarp	2549	139
Fam196a	4441	70
Slc26a6	2543	463
Pde2a	4376	403
Dock1	6785	2812
Il20	1182	0
Cabyr	2076	49
Ube3b	5172	1600
Pgap3	2328	135
Ccdc137	3056	214
Polr2l	375	297
Tlr11	3219	4
Camsap3	4141	89
Psapl1	2561	0
B3galnt2	3936	382
Fam96b	693	399
Kiaa0408L	4152	741
Tmem242	949	518
Plekha7	974	68
LOC691083	1484	3
Vstm5	1859	30
Riiad1	447	6
Spns2	3869	496
Krtap7-1	617	0
Odf2	2589	824
C17h6orf52	1583	11
Glyatl3	873	1
Iqcf5	546	0
LOC500876	1734	0
Ube2ql1	2653	172
Shisa7	6089	285
Cox6b1	442	1365
Gpr81	1056	96
Pparg	2302	9
Fam71e2	3023	3
Lims1	1254	852
Gpsm1	3535	1524
LOC687707	688	4
Borcs8	628	505
Nlrp1a	7024	544
LOC100271845	2401	0
Tlr5	4255	98
Ganc	4816	383
Grn	2167	21235
Reg3a	917	1
Pla2g4c	1760	0
Tlr10	2436	7
Acot7	1661	1321
Fpgs	2395	555
Ears2	1961	27
Casq1	1849	55
Tmem116	1330	26
LOC100294508	4269	2274
Scn5a	8445	20
Adam19	6285	1356
Abo	1533	111
Nfasc	10489	6497
Rrlt	1178	11
T2	1476	14
Nipsnap3a	1052	0
Epha4	6337	245
Sh3d21	1859	103
LOC100302372	3925	403
RGD1563302	696	0
Pom121l2	4822	1
Ctxn2	442	26
Smim5	1054	104
Zfp870	2382	89
Zfp709l1	2599	10
Cox16	770	313
Mettl9	1456	1502
Ntrk2	9627	5230
LOC100302465	2923	51
Cmip	2498	1510
Jakmip3	5964	267
Get4	2091	1182
Tmem89	508	2
Zswim7	702	56
Satl1	2407	1
Stpg4	849	16
Fam102b	5073	1557
Wnk3	5076	71
Smim1	453	58
Myo19	3840	341
Efcc1	1689	43
Shc1	3643	3333
Tank	2139	324
Add3	4177	4638
Cnr2	3418	477
Nus1	3645	1321
Rnf187	1891	2453
Plec	17373	8614
RGD1564865	1106	0
Ccdc175	2592	46
Tmem212	1366	1
Rnf165	1588	24
Tmem11	1486	309
Fcgbpl1	7769	10
Fcgbp	7967	52
Cuta	929	1086
Pfdn6	697	688
Fcrl6	1259	1
RT1-Db2	1134	1
Tor1aip2	7330	2320
Nelfe	1385	783
Ddah2	1431	1062
Psors1c2	405	0
Sfta2	359	0
Ddr1	2980	4249
RGD1562885	1346	0
Mdc1	4045	658
Znrd1	677	252
Znrd1as1	924	35
LOC498592	468	0
Il1rapl2	3324	1
Btn3a2	1694	1
Btnl5	1944	3
RGD1624210	1617	2
Selenov	1204	0
RT1-T24-3	1458	166
Usp12	1113	110
Cd300e	722	6
Cnih3	483	7
Fam122b	3806	21
Rasl2-9	1179	0
Parpbp	4426	145
Tas2r110	1002	0
Tas2r136	993	0
Tas2r116	975	0
Tas2r106	924	0
Tas2r104	909	0
Tas2r117	957	0
Tas2r129	963	0
Tas2r113	930	0
Tas2r103	939	0
Vom1r99	825	0
Vom1r104	966	0
Vom1r55	897	0
Vom1r9	951	0
Vom1r13	951	0
Vom1r16	939	0
Vom1r39	918	0
Vom1r60	948	0
Vom1r103	981	0
Vom1r64	918	0
Vom1r17	906	0
Cd300lb	681	62
Ddx3	3086	0
Eif2s3y	1732	0
Smpd4	3450	974
Il1rap	3235	962
Sned1	5597	1731
Mier3	4757	397
Cd300c2	749	481
RGD1559482	741	3144
RT1-M1-5	1065	0
RT1-M4	1026	1
Eif3m	1259	2257
Arhgap11a	4170	1286
Secisbp2l	4522	4066
Gpat2	2617	12
Cbfa2t2	2599	330
Pltp	2025	7153
Camsap1	6626	982
Nup214	5678	1156
Tcf15	999	4
Oxa1l	1531	1449
Foxb2	1492	0
Rufy2	1915	171
Rdh8	1158	0
Crlf3	1308	380
Cdh9	2915	2
Cdh10	3169	105
Ptprm	5290	1305
Irs2	6301	1137
Wars2	1978	132
Zfp40	3424	174
Sox12	1020	79
Pwp2	3176	495
Uqcc3	690	399
Gcn1l1	8538	2351
Efna2	1177	85
Sntb2	1698	45
Aatk	5297	5781
Use1	840	788
Alk	4761	175
Tma16	936	86
Crim1	4076	611
Kcnf1	2678	28
Hpf1	1167	602
Pole2	1696	171
Kif11	4731	1012
Lrpap1	1414	1497
Trappc11	4470	1287
Elmsan1	4163	542
Adam26a	1533	0
Zfp91	4886	2539
Coprs	552	295
Tspan14	1473	1128
Vsx2	3109	19
Pcdh19	4156	183
Med12l	3986	54
Gpr31	960	23
Tenm3	10972	1364
Ttll2	1623	0
Epha5	8515	239
Thbs2	5728	8413
Ckap2	2549	656
Fpr-rs3	1032	0
Myom2	4513	62
Nlrp12	3441	14
Zfp444	1501	268
Pcid2	2364	469
Acyp2	1140	202
Rps16	819	8418
Nlrp9	3012	0
Pgp	2535	636
Ppp1r3e	1072	8
Diras2	1201	90
Ceacam16	1615	5
Ceacam20	1774	0
Actn2	2942	32
Gpr158	7200	530
Son	9249	5616
RGD1564380	962	1
Gfod1	1401	73
Erf	3711	1063
Ltbp4	5157	1726
Btn1a1	1575	2
Catsperg	3829	115
Akr1c12	1226	46
Sec61a2	2025	877
Neil3	1975	48
Pcnx1	7975	2415
Kif26a	5779	177
Sh2d4b	1296	14
Gdf7	1660	1
Lrrc43	1979	9
Clec4m	1202	1
Fry	10729	933
Tmem130	2758	1204
Scgb1b24	279	0
Orai2	4047	646
Zfp157	3225	238
Klk13	1038	0
Fam193b	3004	892
RGD1560860	1384	0
Med25	2327	1187
Ccdc185	2013	0
Nxnl2	891	2
Tmc3	3306	29
Lrrc32	3953	580
Anapc15	786	542
Rttn	6966	200
Nfxl1	3782	566
Evc	4315	363
Tada2b	3578	652
Fam69a	2202	554
Apbh	417	0
Tns3	7165	6385
Trim6	2452	23
Sema4b	3438	591
Uqcr10	437	1105
Mcpt3	916	0
Cidea	809	74
Acin1	4621	2892
Dcp2	1621	50
Chst9	1769	240
Zc3h13	6199	1003
Ccar2	3598	1532
Tyw5	1478	147
Fam160b2	3807	766
Tmem260	5121	812
Nkx1-2	918	0
Zfp319	2249	211
Pi16	1881	615
Atoh7	450	1
Wisp3	2509	3
Rbm4	1444	267
Myrf	5531	5153
Mcc	2746	228
Stt3b	2706	1835
Natd1	3396	33
Csdc2	2468	756
Dpy30	787	542
Thumpd3	1993	709
Tmem256	474	719
Wdfy3	13927	4001
Mphosph9	4103	246
Plk5	2094	56
Vcan	11994	8819
Peg12	2604	35
Sema4d	4024	1231
Il17rc	2295	242
Mbd6	3977	1582
Baz1a	5286	729
Fam50a	1304	578
Arhgap18	2287	747
Zkscan7	4837	140
Adam32	2383	6
Pex5	3171	258
Nemf	4684	997
Pus7	2459	294
Las1l	2367	996
Chat	3598	36
Knl1	8094	317
Gpr132	2401	69
Birc6	15588	2537
Bai1	5241	761
Myh11	6555	598
Srp72	3591	87
Espl1	6835	655
Astn1	7190	1473
Il12rb1	2217	3
LOC362863	3824	85
Spink5	4364	0
Ptprz1	9749	6684
Preb	1992	1127
Prr30	1988	2
Asb14	2008	41
Ipcef1	1516	33
Zfp831	4802	4
Tmtc2	3049	356
Triqk	1532	97
Sh3bp1	2407	724
Dvl2	2785	450
Galnt6	3386	1038
Hs3st3a1	1196	5
Icam4	845	2
Icam5	3117	53
Idua	2582	1885
Klra17	1084	52
Gemin5	5012	535
Morc1	3036	4
Pim2	2026	98
Psca	431	49
Samd3	810	0
Sla2	1076	1
Tlr1	2353	110
Tlx2	1382	0
Ube2h	4265	2845
Myo18a	6950	2564
Ap1s3	2530	130
Cmtm4	1446	173
Kctd16	1393	17
Nlrp4	3387	0
Prkcb	3666	942
Ercc2	3548	405
Hbz	589	0
Slc25a32	2313	165
Fam118a	2446	172
Sh3bgrl	2880	4357
Hmgb3	1521	203
Spred3	1771	295
Rnf128	1802	113
Armc8	4447	595
Porcn	1874	440
Dmkn	1831	12
Tmem184b	3324	1311
Zfp609	8451	1289
Sowahd	1630	8
Sco1	1580	242
Dusp3	4231	4428
Manbal	1084	855
Aplf	2572	223
Lsm11	1144	76
Clec7a	2427	2909
Ctnnbip1	2540	565
Rbpms2	1872	108
Dram1	2744	277
Prr19	1291	1
Sept6	2064	563
Bcas3	3002	708
Atp13a2	3790	4748
Tle1	2892	347
Hfe	1670	206
RGD1311345	2555	604
Chac1	1569	152
Il20rb	1107	159
RGD1564599	527	0
Cml2	681	0
Aak1	7976	827
Vps25	1090	1394
Hoxd9	1817	8
Lyrm9	1575	143
RGD1562987	926	1300
Stag2	6122	2011
Gja10	1521	0
Art4	2436	30
Ahcyl2	5017	1615
Vps50	3535	830
Ntn5	1422	12
Nsmce3	1326	309
Trappc10	6609	1967
Mios	3744	254
Spag8	1549	36
Minos1	506	1107
Dglucy	3102	395
Dcaf13	1499	518
Mrgbp	1454	108
Itga8	5861	360
Slc9b1	2254	9
R3hdm4	1777	1459
Arid3c	1233	1
Anapc13	616	466
Stk36	5031	259
Aldoa	1610	19230
Tfpi	3925	1098
Hoxc8	1226	370
Lrrn2	3281	583
Glcci1	2452	336
Ptpn11	5538	6599
Tctn1	4061	1104
P2ry10	2924	15
Mageb4	1579	0
Cars2	1806	261
Ift52	2123	921
RGD1565655	1499	0
Sdhaf1	950	0
Dcaf17	1865	98
Clec2e	609	0
LOC100361645	1755	3
LOC100362040	1770	1
LOC100362110	1866	0
LOC100362172	660	0
LOC100363112	665	3
LOC100363129	648	2
LOC100363193	1641	2
LOC100363289	576	7
LOC100363531	516	1
LOC100363867	426	0
LOC100364769	1311	0
Cep85l	2893	129
LOC100366054	1243	3
LOC100360244	378	1
LOC100364673	1192	2
LOC100366030	560	6
Ubr2	5187	1632
Ubr1	5129	771
Oscar	2029	352
Nubpl	1157	110
E4f1	2593	442
Igf2	4646	1743
Psap	2569	78507
Igll1	630	1
LOC100365112	1957	0
Ankrd29	2273	102
Ces1a	1895	8
Ces2j	1736	0
Caly	1108	457
LOC100361087	879	17
Adgrl2	5953	712
Arr3	1238	18
Phka2	3738	121
Smtnl2	2437	95
Plekhg1	4390	415
Lemd3	3120	337
Ryr2	16285	299
Tcf7l2	2992	322
Ccdc27	1959	1
Heatr5b	6722	1019
Shc4	1869	548
Rbl1	2995	457
Tbc1d8	4093	365
Sgcb	3711	1877
Endou	1236	33
Tbr1	3942	4
Mark4	3217	715
Ppp1r16b	1886	989
Spcs3	763	477
Tubg2	1614	99
Ebf4	2619	75
Paqr6	1095	343
Grxcr2	1166	0
Dsg3	2928	54
Golga4	6922	2309
Cib3	564	2
Rnf148	1103	0
Rpp30	1440	407
Wdr24	2738	517
Mical3	6367	1260
Ropn1l	769	14
Hoxa6	876	8
Aldh8a1	1732	2
Mitf	4785	878
Zc3h10	2080	281
Efcab9	651	0
Ccl1	452	0
Rnf150	1793	120
Usp33	3636	1585
Mtmr11	2713	590
Clrn2	699	0
Nr5a1	2182	0
Rbm24	2619	16
Hfm1	4305	25
Phtf1	2790	886
Tex28	1218	0
Tmem223	748	480
Magohb	630	88
Tex12	372	22
Taf1b	1962	151
Ice2	3155	202
Nrg4	754	99
Celsr2	9023	895
Hsd17b14	813	17
Ppp2r5c	1656	1793
Cpne6	2021	264
Eri2	3450	202
Il17c	612	0
Gzmn	856	0
Pygo1	1254	63
Siah3	807	15
Mapk7	2738	101
Ddx54	3128	1373
Smg7	5719	1126
Slamf7	1029	11
Slc2a9	3384	501
Nsd2	5698	1378
Ccdc85a	1694	17
Purg	1289	28
Rab11fip1	7848	282
Wnk2	6450	419
Syce2	753	39
Mtss1l	3450	2090
Tcte3	423	6
Atg16l2	2097	224
Ltbp3	4389	2099
Trpm3	6880	642
Sorcs1	3940	547
Dip2a	5425	1663
Ankrd33b	1791	101
Mbnl1	1164	885
Golim4	2921	1163
Pmf1	609	260
Dennd2c	4964	227
Ankrd13c	3855	547
Spg11	7029	1271
Brpf1	4571	736
Tmem40	609	2
Dock7	6759	2006
Ptpru	5129	347
Fbxo44	1317	534
Midn	1725	1215
Phldb1	5398	3151
Elmod1	2471	275
Rnf123	4627	1392
Trem3	893	80
Cul9	7668	791
Tdrd6	6907	1
Myom1	5545	26
Lonrf3	2711	348
Bcor	6411	609
Bcorl1	6855	346
Nmral1	1016	218
Rpl3l	1336	3
Prpf8	7246	5329
Gprc5c	1857	90
N6amt1	917	206
Nsun5	1542	239
Mgst3	599	382
Fras1	13323	93
Usp46	4594	979
Dhx15	3007	2132
Prmt9	2740	547
Fhod1	3711	1436
Spcs2	2956	2443
C2cd3	7152	561
Palb2	3571	191
Ranbp2	10277	3641
Mrps36	920	396
Ankrd50	4831	673
S100a13	484	472
Cisd2	2879	1149
Lama5	11307	862
Tmem60	1370	230
Kel	2259	4
Zfp362	1889	557
Lrrc9	3485	20
Spats2	2607	576
Lima1	4204	1535
Gramd1b	2831	605
Vill	2662	17
Tspyl2	2709	844
Smok2a	1466	0
Zfp418	2715	16
Map3k10	3447	355
Phldb3	1903	95
Wdr62	4740	499
Lrrk1	6445	878
Mctp2	2619	43
Mex3b	3401	93
Fsd2	2927	1
Tenm4	8561	244
Ints4	3154	1051
Prkrir	3353	1205
Plpp4	1242	164
Fcho2	3051	900
Fan1	3395	207
Gbf1	6369	2307
Slc35g1	1104	33
Slc16a12	1876	87
Ankrd22	714	0
Coro7	3241	2540
Trim58	1458	2
Nlrp3	3857	394
Alkbh5	1755	297
Usp22	1578	1248
Ulk2	6362	1691
Hs3st3b1	1612	13
Ctns	2010	477
Rasl10b	1244	20
Hoxb8	973	282
Tmem101	1695	351
Ghdc	2160	336
Tlk2	3686	761
Tanc2	7004	995
Tmem104	1976	738
Mrpl58	828	440
Atp13a5	4464	115
Atp13a4	3901	20
Parp14	7087	580
Dopey2	7140	979
Urb1	7292	580
Hunk	2145	63
Gsx1	786	4
Rbak	2923	90
Rilpl1	2030	430
Tchp	2653	595
Bicdl1	3006	81
Tmem185b	3332	630
Thsd7b	5165	29
Zbtb41	2727	204
Edem3	2899	771
Ly9	1968	7
Pld5	1720	37
Ints7	3415	765
Ugt2b10	1599	0
Cwh43	2461	1
Limch1	3918	1486
Wdr19	4315	384
Mfsd10	1371	906
Nat8l	3279	599
Sfi1	3879	531
Bcl11a	2750	51
Fancl	1653	220
Rnf17	5146	0
Spata13	3986	547
Kcnrg	807	24
Pcdh9	5595	994
Cln5	2033	552
Triml2	1293	0
Trpc7	3055	14
Carmil1	5007	980
Arhgap21	6637	2805
Nebl	3127	256
Zfp516	3456	292
Cep120	4586	797
Ablim3	2833	131
Frem3	6595	33
Otud4	3832	678
S100z	300	1
Zfhx4	13927	98
Samd7	1338	0
Fndc3b	3682	817
Fat4	16046	182
Aadacl2	1206	0
Plch1	5598	113
Pglyrp4	1128	1
Iqgap3	5795	1710
Rsbn1	6739	502
Ddx20	2752	404
Chi3l3	1185	0
Kcna10	1755	0
Vav3	4642	327
Slc30a7	2032	521
Ndst3	2776	19
Def6	1893	110
Fance	1854	317
Jmjd1c	8363	2451
Stox1	2937	7
Rps6ka6	2583	19
Fndc3c1	4232	3
Taf1	7085	1265
Awat2	1002	0
Mtmr1	3485	590
Hs6st2	2394	87
Med14	5076	855
Lancl3	1263	6
Ccdc120	2018	109
Shroom4	4741	123
Nxf3	1941	0
Hccs	2397	430
Nhs	5813	58
Ptchd1	2676	15
Elf4	2448	243
Stk26	1882	45
Ttc21b	3512	292
Fastkd1	3555	411
Smtnl1	1636	2
Dnajc17	1004	207
Ap4e1	3448	346
Samhd1	2327	122
Cass4	2421	63
Cdh26	2286	6
Dlx2	999	1
Dennd1a	4113	695
Dbf4	2263	113
Dfna5	2217	167
Il12rb2	2610	15
Cacna2d4	3461	5
Ccdc77	2441	181
Rassf8	1420	332
Msc	612	23
Rad54b	2804	56
Thoc2	7636	1310
Frem1	6630	47
Cachd1	4443	435
C8b	2395	0
Dock11	6660	889
Dmrtb1	1047	14
Mycl	1110	95
Tfap2e	1854	0
Ago1	7378	982
Padi6	2052	0
Plekhm2	3268	1629
Aadacl3	1227	0
Thada	6870	501
Plekhh2	4467	248
Prox2	1782	9
Trip11	5934	726
Wdr60	3192	305
Sp8	1565	18
Macc1	2791	0
Casp14	741	0
Odf3l2	834	1
Aldh1l2	3196	141
Utp20	8733	726
Scyl2	4745	855
Amdhd1	1290	3
Nav3	7492	500
Best3	2965	1
Srgap1	3258	296
Nop2	2544	540
Atmin	4797	175
Foxred2	1998	42
Mcat	1900	184
Lrrk2	7581	662
Spryd3	2414	993
Dpy19l1	4662	7337
Ubash3b	2585	597
Pih1d2	1304	117
Cln6	1958	707
Elovl4	1413	146
Nrk	4365	4
Trank1	8996	239
Dclk3	3249	107
Trim71	2568	0
Zfp445	6069	1248
Tnfsf14	720	12
Tmem151b	1686	51
Mcm3	2932	1235
Ccdc150	3309	37
Ankrd44	6099	1032
Pard3b	3612	117
Ino80d	3076	146
Tns1	6126	1505
Sgpp2	1126	32
Espnl	3000	32
Hjurp	2859	500
Mettl4	2039	77
Arhgap28	3552	121
Fam120a	4962	4373
Hhip	2542	101
Dpf3	1240	12
Ubp1	3469	1809
Supt6h	6434	3226
Frmd4a	3418	563
Rhbdl1	1512	109
Vmo1	662	12
Spata22	1226	10
Wipf2	1916	221
Gramd1c	1454	53
Rhbdd2	1168	416
Scyl3	2966	272
Gpa33	1077	0
Dusp23	453	37
Dcp1a	1806	219
Rbp3	3777	2
Ccny	1456	1054
Bend7	1288	35
Cplx4	613	2
Gnal	3024	177
Ube3a	5795	737
Ppme1	2436	1186
Trim66	4047	18
Tgfb1i1	1970	740
Pnpla1	1770	15
Cetn3	936	166
Atp6ap1l	1150	7
Elovl7	875	318
Hey1	885	118
Foxo1	2560	468
Mfsd1	2173	3600
Wnt2b	1774	48
Ndst4	2619	4
Ap1ar	2374	680
Sohlh1	1074	0
Dnajc24	801	116
Tmem87b	2141	617
Kat14	3469	395
Bmp7	2448	1002
Rtel1	4237	1173
Lmbr1	2702	312
Rbm33	3734	776
Actr3b	1100	119
Cdk6	1502	134
Flnc	9049	6285
Fkbp4	2845	2210
Cspp1	4232	651
Ripk2	2582	483
Efcab7	2157	104
Raver2	2452	188
Ifnlr1	1593	36
Il22ra1	2118	0
Zbtb40	4238	253
Stxbp6	1329	187
Gsc	1158	0
Garem2	2662	35
Ankrd52	3386	825
Syde1	2256	337
Pwp1	2056	405
Polr3b	4132	468
Scrib	5547	1819
Puf60	1883	2267
Nphp3	4413	214
Pcbp4	2021	2606
Nme6	1092	261
Gpd1l	1261	372
Tmem42	1306	220
Aff3	3803	227
Prrg1	1310	244
Mid2	2631	238
Cyb5d1	687	60
C1qtnf9	1191	419
Micu3	1865	222
Ero1b	1389	119
Stk32a	1437	170
Alpk3	5055	280
Trpm5	3471	4
Ms4a15	1282	0
Tll2	3045	48
Edar	1347	42
Nup210l	5646	11
Myo3b	3760	15
Sp9	1484	2
Hoxd12	964	0
Nkx2-2	1393	339
Scrt2	918	2
Ttc39d	2309	0
Dhx57	4435	955
Six2	1320	2
Alkbh8	2467	142
Gli1	3501	207
Zfp251	1902	233
Asb9	963	2
Glra4	1405	5
Gpr50	2012	0
Baz1b	6387	3003
Btaf1	8366	1257
C1qtnf2	1216	158
Smcr8	3274	387
Slc47a2	1686	8
Zfp286a	2961	100
Shisa6	1566	29
Pik3r5	3031	661
Nlk	3601	224
Hoxb5	1534	100
Ern1	2954	192
Slc35a5	2079	449
Mn1	3915	59
Dusp27	3899	7
Uap1	2249	978
Fcrlb	1412	29
Slamf6	1634	50
Opn3	1751	115
Pkd2	4851	1087
Grxcr1	1075	21
Shisa2	959	22
Il17rd	2223	94
Lrit2	1650	0
Msr1	1365	2215
Aoah	1693	89
Myo7b	6568	16
Siglec15	1026	7
Dok6	1445	43
Adamts18	3774	7
Ptprh	3407	13
Ppp1r12c	3004	1640
Dact3	2803	469
Cd177	2712	2
Wdr93	2082	10
Tmc7	2181	178
Ahnak	17592	11597
Fxn	767	213
Pgm5	2850	1275
Cd274	873	65
Lipn	1197	0
Calhm3	1035	2
Msh3	3780	262
Zfyve16	5372	691
Ccdc152	876	17
Tsc22d2	4600	403
Pglyrp3	1045	0
Gpsm2	2516	442
Synpo2	4092	270
Mfap1a	1871	636
Duoxa2	963	2
Napb	897	163
Samd10	1316	82
Atg9b	2775	6
Fam126a	1798	243
Thsd7a	4935	308
Stk31	3238	0
Evx1	2310	0
Ccdc129	3146	1
Chst13	1023	4
Srgap3	3671	436
B4galnt3	2970	16
Cecr2	4478	114
Clec1b	912	3
Rergl	979	0
Lmntd1	1233	0
Sntg1	1547	86
Spaca1	982	0
Otud3	1528	144
Pax7	1512	6
Itpk1	1635	679
Cyp4f17	2145	119
Slc5a8	1902	2
Il22	540	0
Dtx3	1558	831
Fam19a5	1827	603
Odf3b	964	2
Hephl1	3405	9
Slc37a2	1521	1019
Bsx	869	0
Pdzd3	2120	23
Layn	1162	196
Gfral	1185	2
Plscr5	825	4
Kif9	2373	30
Treml1	1140	22
Mreg	645	179
Fancb	2657	134
Rps6ka3	7031	1800
Cd209e	717	0
Cd84	1005	529
Il25	510	1
Idi2	540	2
Slc38a8	1299	6
Lypd5	771	1
Stard5	1202	293
Ankrd7	840	2
Nobox	1575	0
Noto	738	0
Slc15a5	1716	0
Map4k5	3305	1083
Sult6b1	1112	49
Glb1l2	2436	58
LOC100360933	700	2
Med12	6792	1623
Sgk1	2825	9188
Chtf8	3051	1239
RGD1564770	558	0
Cacna1b	9718	425
Pet100	1205	472
Tex13c	2198	0
Tmem178b	10116	593
LOC100359907	566	0
Rpl39l	507	7
Brk1	1102	2393
Ndufaf8	453	211
RGD1559536	353	0
Coa5	3869	2323
Romo1	403	272
LOC689574	761	926
Srsf5	1180	3736
Lrrc58	1155	668
Camta1	8753	883
Uaca	4422	1494
Ccdc179	364	0
Smlr1	563	0
Krtap19-5	201	0
Lrrc29	2307	29
Rp1	6991	2
Dcdc2c	1172	0
RGD1307443	4098	82
Gje1	618	0
Cntd1	2501	25
Oxr1	4941	2593
Grin3a	3217	74
Fam98c	1345	402
Tead1	1563	344
Cyp2b2	1885	0
Grcc10	758	382
Ccpg1os	737	66
Dgkq	4536	851
Ceacam19	2024	0
Apoo	889	269
Bdp1	1234	35
Gtpbp1	2647	613
Hdac9	3503	151
Cd300le	731	1615
Eif4ebp3	634	194
Ankhd1	8107	1436
Cenps	789	271
Cd247	1709	5
Cd300a	1499	1230
Dmac1	872	260
Shisa8	1896	78
Zfpm1	3088	376
Tmem262	511	1
Serpina5	2163	0
Rangap1	2768	2567
Nfatc1	4114	651
LOC100362981	312	0
Frem2	9807	49
Lyzl4	580	0
Wfdc6a	749	10
Cenpw	1601	277
Stab2	7526	18
Swi5	685	1496
Kmt5a	969	548
Tmem200c	3064	471
Wfdc11	255	2
Wfdc16	336	0
Tom1l1	2281	284
Ncmap	509	218
LOC100362690	300	0
LOC688335	300	0
Cpne1	1611	425
Cpne2	1623	538
Fosb	3251	83
Pate3	297	0
LOC100359968	306	0
LOC100360095	303	0
Il31ra	2440	2
Pcmtd1	3984	1296
Tyk2	4535	1315
Gng2	3652	1612
Pkd1	13813	2475
Snhg11	2131	1307
Ace3	2555	2
LOC100361828	321	0
LOC100360049	306	0
Kcnip1	1714	229
Ino80	6008	934
LOC100359924	360	0
Accs	1908	154
Pate-f	327	0
Pate2	327	3
RGD1565367	1989	30
Ankrd55	2977	66
Kif28p	3105	2
LOC688925	345	0
LOC100362078	348	0
LOC100360619	309	1
Pate1	378	1
Tmem232	2322	2
Kank2	4792	2159
Parn	1875	500
LOC100363294	941	4
Wac	2255	1200
Lrcol1	806	4
Pcp4	698	258
Mapk9	3770	1442
Panx1	2466	303
Mapk10	2770	510
Eloc	2303	475
Hrh3	2772	90
Snap25	2044	3365
Adcyap1r1	6428	1172
Slco1b2	3218	0
Tmem176b	1682	5994
Igf2bp2	3629	222
Grin1	4343	795
Slc12a1	4755	5
Ppm1b	5181	1320
P2rx3	3914	41
Dync1i2	2821	3277
Nsmf	2894	1126
Bdnf	6072	34
Sftpa1	1825	0
Psg19	2775	0
Ntrk3	2822	227
Agxt	1708	2
Tnnt3	1121	71
Apoe	1338	157165
Fxyd5	999	3997
Arhgap17	3416	1337
Kcnn4	1935	1097
Gucy1b2	2495	2
Snurf	1469	5
Bdkrb2	4127	350
Rnh1	1869	3120
Slc8a1	6343	1907
Tg	8722	20
Adcy6	5965	1233
Gls2	2887	109
Slc25a3	1473	6073
Slc4a8	3701	94
Trpv2	2804	1617
Flot2	2727	2359
Kpna2	1978	1577
Ciita	5515	93
Sphk1	3781	362
Nr1i3	1528	136
Inppl1	4741	2017
Zp3r	2102	0
Gck	2575	4
Ddc	5198	25
Thrb	6243	277
Stmn4	1413	2465
Slc4a7	4041	469
Ndrg2	2077	6603
Nnat	1350	2566
Ntf3	1560	3
Adgrg2	4608	127
Acp5	1550	711
Hnf4a	4691	0
Gps1	2070	1783
Tp53inp2	4035	5367
Rasd1	1569	128
Rorb	2366	115
Gpn2	1261	239
Cp	4142	5966
Kcnd3	6818	483
Zfr	5011	2515
Fndc5	2178	351
Serpina3m	1692	0
Ppp1cc	2375	4147
Cc2d1b	3353	1247
Ppfia3	4643	256
Gpr176	3824	254
Zcchc10	1168	140
Htra3	2440	2746
Atp1a4	3447	6
Tmem231	2813	127
Ap5b1	3539	253
Hoxd3	2527	49
Tmem216	1310	257
Snrpc	1071	240
Scn1b	1536	1291
RGD1304694	3211	3620
Cep295	7309	886
Cnnm4	4599	535
RGD1305645	906	65
Apoc3	651	5
Frmd6	4623	866
Tmem59l	1485	552
Zhx2	2855	457
Ptbp1	2890	4433
Mx1	3466	135
Pfkfb1	1976	51
Faxc	1679	70
Myo9b	7092	5460
Abhd13	5283	572
Amelx	1006	0
Ppm1h	2794	859
Shkbp1	2300	536
Lrrc4b	2729	1735
Fam217a	1875	7
Svip	1179	370
Spn	3866	292
Slc3a2	2079	4921
Marcks	4180	3558
Ndrg4	3166	2545
Ncor1	8307	2521
Foxp2	6754	68
