Geneid	Length	genome_mapping/High_6499c4.rep2.RNAseq.mm10.sorted.bam
Zfp383	2620	332
Trim34b	1535	6
Pramel42	2064	0
Btg1b	825	0
Vmn1r90	930	0
Pax6	4761	6
B4galnt1	3289	5875
5430401F13Rik	602	0
Gm8765	3109	0
Esp15	1169	8
Gm9573	5231	8
Gm10377	847	0
St18	6161	20
Faiml	785	0
Esp18	1257	0
Celf1	7965	11242
Sall2	5336	518
Col25a1	7481	18
Lcp1	4337	5667
Zkscan8	8899	1505
A630023A22Rik	1334	5
Ms4a18	1385	6
Ggnbp1	1784	504
Gm38425	1688	10
Esp3	1316	0
Ly6c1	1645	1191
Cacna1a	7929	1048
Gga3	3681	1600
Dnah7a	12272	0
Greb1	8260	76
Hs3st4	3230	4
Zswim8	6073	7669
Zfp384	3665	3050
Rbmxl1	2391	2069
Etfbkmt	1690	1504
Cadps2	6043	296
Tmem106c	1635	1506
Epn2	5960	6656
Eya1	4345	63
Amz2	3082	1999
Map4k4	5974	18564
Kcnj16	4027	10
Rpl31	1253	11613
Nbr1	5133	8548
Nf2	5298	3125
Npm1	1718	28901
Ica1	2075	988
Ogdh	7106	16050
Mest	2777	397
Tafa5	2908	75
Ncor1	11144	9606
Shmt2	2305	5401
Pan2	4453	3974
Slc6a15	3774	0
Septin8	6080	5047
Syt1	5192	43
Rundc3a	3050	308
Mybpc1	3981	1313
Nt5c3	1779	2696
Irf5	2646	951
Slc25a19	2792	637
Tafa2	4610	14
Tle2	3115	644
Rpain	1214	543
Dlg1	6111	7925
Mgrn1	4262	7599
D16Ertd472e	6160	951
Phldb2	5891	13111
Tfg	1989	4149
Ppil2	2470	3240
Vrk2	1891	287
Strada	2543	1020
Cldnd1	2209	2721
Pou5f1	1443	4
Ptprs	6977	15172
Epn1	2568	7404
Ddx39b	1758	11042
Prkd2	3757	897
Cyfip2	7029	320
Mlst8	3366	686
Ranbp3	2822	4589
Bag6	4320	12471
Cpt1c	2797	340
Sh3gl1	2319	4630
Cd84	6253	1194
Tjap1	2595	4156
Prmt1	1508	7071
Slc30a6	2171	1181
Cmtm7	1137	1134
Marchf2	3966	2749
Smad2	9142	4445
Inca1	1377	260
Catsper3	1352	4
Osbpl1a	5306	2144
Rapgef6	11963	2709
Sorcs1	8349	4
Aftph	4045	3079
St6gal1	4836	8415
D430019H16Rik	5786	156
Lipi	2082	0
Ehbp1	5048	1593
Hfm1	5312	2
Nono	2468	15743
Zfp82	3396	252
Picalm	4193	14394
Cpeb1	3386	495
Pqbp1	1334	2392
Slco2b1	4988	1229
Llgl2	3614	2784
Cacnb2	4450	1047
Ciz1	3294	4408
Cyp4a31	2509	10
Sec23b	3220	4086
Sh2d3c	3681	974
Cybc1	2590	2005
Folr1	1407	10
Gstz1	2166	3396
Mllt10	7692	3396
Rad51b	2837	327
Matn4	2571	35
Oprl1	3314	6
Sez6l2	3799	151
Phyhd1	1793	1308
Serpina1a	1939	10054
Cttn	3223	20491
Slc35c2	2109	2401
Klra4	971	0
Sulf2	4186	6589
Usp8	4210	5494
Zfp410	5439	2035
Zmynd8	10113	4361
Tspan4	1569	5899
Smpx	1129	715
Cars	3222	4665
Irf7	1859	447
Fut8	3982	4036
Spock3	3280	172
Csgalnact1	4584	1038
Ptgr2	3290	3084
Cdh16	3318	426
Smn1	1404	1298
Cdh23	11255	97
Tbc1d7	1261	537
Hrh1	4445	212
4833439L19Rik	2674	5172
Csf3r	4047	1223
Ecm1	1900	27002
Kcnab2	3888	495
Ldlr	4533	9055
Albfm1	2241	195
Dmtn	4917	138
Smr2	813	0
Dhx30	4500	3551
Smc5	5868	4151
Fam214b	3495	2240
Kcnma1	7836	73
B4galt2	2522	1360
Serinc2	5550	3169
Mtfr1	3817	3660
Smarcad1	5542	1982
Slc7a7	2676	1334
Immt	2761	9770
Trpc4	4992	12
Dnajc12	1365	460
Patz1	3482	964
Elmod3	2788	563
Zfp219	3317	3622
Elp5	1435	1968
St7l	5990	1427
Mbnl1	5884	8774
Msra	2135	1218
Atg7	4144	3528
Fstl5	4956	4
Ints9	2709	1021
Pdlim2	1651	2606
Fcer2a	2358	13
Tpm3	3340	33463
Fdps	1461	8058
Zmym5	5541	2556
Gpm6a	3554	138
Tdrd3	6139	1515
Anp32e	3260	6479
Enox1	3555	116
Ssx2ip	3701	1700
Prlr	13415	511
Def8	4107	2646
Tarbp2	1790	1395
Smim22	477	104
Slc12a4	3832	8025
Ywhaz	3919	22900
Racgap1	3065	4174
Elp3	3042	3548
Ano6	5711	14075
Ankle2	5259	3737
Tmem184b	3550	5338
Irx3	2363	1160
Atp2c1	5278	4707
Fibp	1240	2872
Prpf19	6333	13683
Cbll1	4007	833
Tmem52	968	42
Tet1	14354	74
Scn5a	8547	2339
Tcf12	5061	4551
Tmem205	1102	2822
Itgal	5225	878
Mtf2	5261	2197
Pkm	3828	118806
Apbb1	3322	1190
Tssk4	1420	51
Prkar1b	3076	313
Slc4a2	4178	12975
Ecsit	1673	1194
Ncor2	8908	11741
Nat8f7	1276	0
Sez6l	6080	56
Akt1s1	3160	3205
Efcab15	1199	0
Lce3e	607	0
E030030I06Rik	2292	41
Il15	1285	296
Echdc2	1307	2238
Lce1k	663	0
Rnf128	3294	5558
Mospd3	1634	1409
BC035044	2612	8
Zfp850	6546	178
Ankrd66	1321	15
Esp16	1243	0
Gm1553	662	0
Ubox5	3884	601
Gm5071	1035	0
Gbp4	4761	262
Bmp8a	2400	47
Hsf4	1753	481
Esp24	433	0
Esp38	375	0
Rslcan18	2981	36
Eif3j2	2409	0
9330182O14Rik	2053	0
Krtap16-1	1891	0
Ccdc149	3385	921
B020004C17Rik	2385	0
Gm5141	3279	118
Scgb1b29	404	0
7530416G11Rik	1161	0
Scgb1b3	419	0
Myo7a	7606	4086
Rnf6	3626	5091
Dtx2	2737	931
Mtif3	5157	809
Slc10a3	2021	710
Mib2	4020	1321
Mtfr1l	2499	8037
Sun1	4133	5931
Nipa2	3989	1297
Fsbp	4572	10
4933402D24Rik	1756	22
9430069I07Rik	572	0
A630076J17Rik	666	4
BC107364	1159	0
Gm5108	543	0
Eif4g3	8611	7798
Wnt5a	6305	724
Samt2b	919	0
3110082J24Rik	767	0
Smbd1	520	0
E030018B13Rik	1015	93
LOC666331	472	0
Rims2	7940	81
Agap3	4126	6520
Epha10	5905	3
Gm4724	4538	0
Gm38423	1237	0
9030624G23Rik	5293	44
Zfp995	2221	329
Gm10408	1571	0
AI837181	1545	2307
Zfp672	3643	654
Tmem250-ps	2683	3235
Gm3488	4082	0
Gm3500	1982	0
Usp17le	1885	0
Rpl31-ps12	484	0
Zfp811	3555	18
Kcnj12	4886	332
Ankzf1	3050	941
Gfi1	3107	30
Ttc28	10687	1212
Dpf3	3772	48
Ctss	1360	10858
LOC100861978	1044	0
Slco1a5	2698	4
Eef2k	6716	2901
Asb13	2410	993
Igip	1378	668
H2-L	1064	5
Fign	9968	122
Zdbf2	13128	26
Ccl21d	867	0
Olfr1565	1084	0
Lce3d	560	0
Gm10681	1645	0
Gimd1	4159	1127
Gm20878	377	0
Gm21586	377	0
Ccdc30	4712	37
Pramel47	2299	0
Pramel50	1594	0
Mical3	9938	3711
Gm10228	550	0
Gm19345	998	23
Gm6902	1414	0
Tmem254b	1551	0
Tmem254c	1644	0
Plac9b	998	0
Cphx2	1662	0
Gm10256	1580	0
Gm10352	1580	0
Gm3376	1580	0
Gm21677	1580	0
Gm21693	1580	0
Gm21704	1580	0
Gm21708	1580	0
Gm4064	1580	0
Bin2	1981	436
Scgb2b3	367	0
Scgb1b7	421	0
Scgb1b20	420	0
Gm21119	2514	0
Defa33	427	0
Ascl5	567	0
Defa36	398	0
Gm21312	1246	0
Gm20765	1246	0
Prob1	4875	462
Btbd35f23	1904	0
Btbd35f21	1921	0
Gm21637	778	0
4930402K13Rik	1781	0
Ifitm7	865	0
Gm21319	1863	0
Iba57	4567	404
Gm2042	1840	0
Gm5795	971	0
Gm3411	1991	2
Gm3558	2055	0
Gm21293	1217	0
Gm6763	1217	0
Gm8764	1217	0
Gm21304	1217	0
Asxl2	9033	4293
Adam9	4039	21284
H2-T-ps	1289	179
Ube2w	4177	1469
Calcoco2	2029	4
Siglecf	2510	132
Olfr631	1550	0
Fbxw11	4494	4691
Cbs	2503	4664
Flcn	3854	3718
Arrb2	1988	2996
Prl8a6	1125	0
Hdac9	10866	449
Ankra2	3281	1127
Nol8	4827	1587
Ephx2	2588	8355
Sorbs3	3453	2657
Nfam1	4298	792
Ly6a	1002	3996
Ager	1699	235
Haghl	2188	1006
Ndufs8	1027	3276
Enox2	3977	732
Gabpb1	5702	1412
Scube1	7932	226
Pglyrp2	2877	1302
Clip4	5117	950
Chka	2687	7867
Il15ra	2021	559
Insig2	2953	4164
Spag16	4892	0
Myh14	6583	4870
Cnot7	3162	3928
Slc4a9	3436	762
Gm715	1209	8
Aire	2026	8
Cdc7	3241	529
1700065D16Rik	758	1
Tktl2	6446	0
Trp53tg5	931	16
Sec1	2470	82
4930426D05Rik	1621	0
Dnajc5	4533	16371
4930451G09Rik	2833	20
Eps8	4936	14671
Rpl37rt	753	709
Sort1	6930	2868
Socs1	1339	162
Ackr3	2319	3974
Fen1	2597	1658
Fgfbp1	1248	533
Gja3	2893	48
Gja5	3180	48
Ifi47	2013	539
Wnk3	10400	24
Kcns2	5586	0
Pgf	1682	1144
Lrrn3	3520	26
Mc2r	1860	0
Surf1	1218	1641
Trim2	8234	2836
Tk1	1369	2265
Xbp1	2247	10206
Dnmt3a	9947	2880
Wnt5b	2654	103
Adra1a	4871	54
Bhlhe41	6124	2016
C8g	1236	311
Rchy1	2460	3176
Agrp	863	34
Pcdh11x	8782	12
Aqp9	3113	1848
Add2	9756	4515
Ano10	2653	2548
Ano5	7818	36
Vmn2r124	2568	0
Ano7	4019	162
Acox1	4153	19810
B3gnt9	2516	370
Eya2	2758	4084
Fut1	2580	6
Fut2	3059	981
Scnn1b	2847	6
Sema6c	4186	153
Arvcf	5040	953
AA414768	1669	274
Slc33a1	3121	3213
Acta1	1571	9872
Ces2h	1700	4
Ada	1704	441
Adam5	3130	28
Trim24	6435	3785
Abhd10	2890	503
Trem2	1146	834
Tysnd1	2286	1645
Fabp5	953	5565
Cp	6265	46764
1110025L11Rik	593	0
Aip	2098	4013
Brat1	3485	1650
Tle5	1505	16907
Wwp1	6497	2927
Avpr2	1812	0
Ampd3	4927	3991
Cdkl2	4576	655
Cyhr1	6517	4614
Ms4a2	2815	16
Epc1	4651	2925
Setmar	1770	127
Kcnip2	2491	817
Camsap1	8077	3442
Spns2	3404	4165
Ebf2	5714	71
Ube2dnl1	743	0
Ube2d2b	1616	22
Ippk	4858	2605
Rad21l	1659	0
Lef1	3969	86
Fn1	8425	191353
Fgf12	8457	0
St6galnac4	3994	908
Acy1	1446	996
Tlr1	3054	234
Alad	4601	2652
Lcn6	808	0
Ahsg	1514	84327
Slc17a5	3241	1390
Slc19a2	3571	3098
Asap1	6479	6802
Vps13d	15849	7164
Cited1	1519	56
Dag1	5961	12661
Ism1	2965	280
Syt6	5343	126
Arc	3059	611
Nxf1	4049	7608
Agxt	1553	1485
Ackr2	3012	154
Dst	30301	23720
Zc3h11a	4883	12194
Fer1l5	6419	316
Cops5	1739	4429
Crlf3	2396	1662
Rpl22	2497	14644
Hnrnpr	8165	3636
Gm867	1228	2
Chd7	11306	3010
Fam205a1	4146	0
Gm1966	8980	212
Fthl17-ps1	860	0
Ano4	4222	50
Clec2f	657	80
Bmpr1b	6199	35
Crk	6005	9588
Zbtb24	4293	633
Crkl	5050	3544
Hoxa9	3229	27
Zmat4	4231	0
Acvrl1	3788	593
Spred1	7084	4835
Tbxa2r	2175	78
Adam17	4550	3410
Fgf5	2504	8
Fancl	1782	267
Foxn1	3264	16
Grip1	6398	57
Adck1	3472	619
Mea1	1195	2180
Pex5	3306	4766
Aldoart2	1692	4
Gm11239	1240	0
Gm11238	1240	0
Gm11236	1240	0
Gm11237	1273	0
Cav2	3350	10223
Treh	2048	206
Tmem216	1166	515
Dazl	2964	0
Tpm2	3326	4923
Fkbp6	1792	0
Prkaca	2502	3988
Tnnt1	1030	148
Gm11780	1685	0
Ecel1	2985	11
Lamb3	4164	8087
Casp9	3899	1378
Rad51d	7705	952
Apoc2	813	65
Sh3gl3	1648	23
Taf1a	2482	669
Ly9	2591	161
Itga6	6018	16966
Tmem247	755	0
Snap91	4738	20
Meis3	1774	379
Stk16	2905	2120
Chrd	3504	1498
Farsb	2539	2521
Ube2t	1133	282
Hbb-b1	631	0
Pih1d1	1424	1574
Disp1	5208	1553
Dmc1	2219	6
Prnp	3732	3406
Prn	3400	0
Fyb	4997	725
Gm44504	1187	3
Rcn2	2607	3235
Ndufv2	1637	4124
Rab18	3688	7277
Rtl5	4330	551
Cryaa	1214	2
Pomc	1325	8
Tnf	1653	468
Umod	2637	0
Kbtbd12	4628	222
Olfr1290	1286	0
Abca16	5240	0
Mroh2a	7502	36
Gm10267	345	0
Psme2b	1059	215
Gm1110	2385	0
Cdc20b	1560	0
Syngap1	6027	438
Lce1j	698	0
Scgb2b12	511	0
Speer4c	1190	0
Gm10354	795	4
Gm21671	804	0
Gm1979	804	3
Scgb2b15	425	0
Scgb2b17	425	0
Gm5862	804	6
Scgb1b19	282	0
Gm7361	804	0
H2ab2	348	0
H2ab3	645	0
Cldn34c4	820	0
Plcxd1	3547	69
Ace	5303	5041
Ifi27l2a	883	257
Anxa8	1879	12128
S100a9	524	1607
Aoah	3191	210
Cysltr1	2979	242
Pbdc1	3423	1117
Sema4d	6040	1734
Gria3	5663	121
Pcsk7	4160	2021
Crtam	1939	18
Csmd2	13555	6
Itk	4671	8
Glrb	3253	6
Ctla4	1933	90
Invs	5900	654
Mup9	882	0
Lrmp	2907	1316
Rasal1	3668	148
Rbl2	4925	3396
Tekt1	1636	4
Cnga3	3832	0
Tyrp1	2755	0
P2ry1	3899	338
Psmd4	1344	9866
Vasp	2251	7403
Hax1	1258	2002
Btbd35f13	1943	0
Sh3glb1	7489	20329
Pmm1	1302	1767
Gak	5626	11024
Msh4	3709	0
Ddx46	5715	6744
Rgs6	6101	12
Cyb561a3	3357	4481
Sftpb	1564	190
Deaf1	2733	1820
Trpc6	5066	214
Tjp3	3342	1555
Mtif2	3086	1488
Brpf1	4901	4318
Mroh6	3995	93
Magoh	692	1855
Elk3	4234	6484
Pcnt	9530	4158
Cobl	5728	1903
Spin1	4641	8244
Ewsr1	4619	14071
Homer1	7736	747
Artn	2411	28
Tmem201	6306	2231
Syncrip	7714	7728
Shisa5	2510	5848
Nprl3	3206	1583
Atp13a5	4535	0
Adra1b	3567	202
3830406C13Rik	2775	600
Septin4	3630	542
Casp3	2610	7027
Bcl2l11	7137	2858
Vps25	1419	2774
Cask	8361	4487
Crabp1	802	150
Cck	854	46
Chit1	1851	10
Calu	3423	32756
Esd	2121	13544
Tcf24	3865	170
Eef1d	3009	10289
Adamtsl5	3559	1642
Rangrf	950	348
Cbfa2t2	6080	2044
Tmem33	6404	4305
Bad	1521	1587
Gfra1	4750	4468
Fmn1	14909	2446
Carf	5789	465
Tbx1	3467	138
Htr1d	3204	124
Mknk1	2699	1477
Nap1l4	2405	6158
Tead2	2359	1549
Rps6ka1	3450	5203
Cops2	3364	5992
Cnot6l	8814	3636
Nr1h2	2022	4365
Tle1	12173	2045
Thoc7	1184	1365
Arhgap9	2817	567
Ildr1	3042	98
Wnt11	3185	300
B4galt4	2381	232
Polr1e	3691	725
Zbtb20	3329	875
Grk3	6600	576
Dtna	7392	394
Tmem53	1230	382
Ppil3	1965	604
Far1	5219	6109
Nox4	3868	878
Osgepl1	1947	521
Paqr7	4197	6063
Sgip1	5589	20
Matk	2327	181
Syt8	1661	3270
Trim3	3295	3551
Pafah2	3342	2417
D630023F18Rik	2667	6
Zmym6	5284	1133
Pde1b	3735	614
Sae1	2630	4369
Eri3	1844	2529
Cd2bp2	3509	2691
Dapk1	5940	2722
Mfn2	4828	8298
Dock10	7552	643
Ubxn10	4576	30
Dhx34	4345	1600
Fez2	4745	6855
Eif3k	1099	6471
Zranb3	5278	390
Cyp39a1	3106	960
Podn	3331	383
Lyrm1	1510	125
Skint2	1277	0
Skp2	3411	681
Antkmt	978	1964
Cdc27	5799	2937
Tbc1d5	5902	1955
Prc1	3102	2813
Plekhg5	4037	1061
Scyl3	4689	1626
Abcg8	3749	819
Unk	3741	1703
Tubgcp2	3650	1962
Dlk2	1566	2137
Csn1s1	1435	0
Csn2	1144	0
Dhx32	3329	4429
Stx2	3794	3039
Ncf1	2969	1870
Klc3	2028	330
Anks1	7092	2781
Angpt1	4316	473
Lbhd1	1150	0
Traf3	7160	4229
Mllt3	6225	1867
Lox	4934	6188
Fuom	2420	459
Nfat5	13443	15825
Dao	2062	0
Ghrl	632	38
Elf1	4329	3882
Daam1	6319	2072
Arhgap24	4661	464
Otx2	2693	0
Pdyn	2547	46
Sigmar1	1645	3561
Nrap	5505	7226
Ergic2	3935	2179
Ehmt2	4116	16645
Fam118b	2045	713
Foxp2	7072	30
Terf1	2268	567
Brd4	6310	6721
AI593442	5833	20
Atl2	4148	2882
Rcan2	4172	1353
Ssbp1	2637	1552
Xndc1	3246	196
Glcci1	6248	524
Pacsin1	4420	14
Olfm3	4980	18
Camk2a	5358	98
Rnaseh1	1457	1138
Jund	2878	18918
Pla2g12a	1901	1843
Tspear	2446	0
4933434E20Rik	2832	3016
Nup98	8200	4869
Sct	536	2
Alpl	2692	288
Kif14	8338	552
Atf4	1729	11620
Esp5	1113	0
Gm44501	1229	0
Rskr	3245	23
Lrit3	6502	8
Mst1r	4744	2682
Nppb	669	2121
Gck	2898	55
Tal1	4274	132
Csf2rb2	4739	1781
Cebpa	2639	2430
Arhgap6	6255	582
Cebpb	1518	5034
Adh5	1687	8870
Mdm2	3099	3828
Crhr2	2945	140
Arid3a	5421	577
Emp1	3046	57697
Mrgpra9	1083	0
4933428G20Rik	1425	27
Fam110a	2224	1274
Pira6	5380	84
Cipc	4486	2099
Kansl2	3820	2848
Grap2	5620	70
Atp9a	4567	11799
Rad1	4678	393
Cd1d2	1244	9
Kcnab1	4152	2179
Treml1	1250	19
Hgf	4148	272
Mme	6611	306
Sox17	4095	266
Tcl1	1641	0
Klf10	4021	3268
Pitpnm2	7359	2659
Psma7	1591	11553
Papss1	2917	4830
Sh3yl1	1892	650
Exoc3l4	3525	614
Oard1	1461	1231
Gbp3	3121	226
Egflam	4893	302
Cpa6	1940	0
Adgrf4	3064	60
Crppa	5409	255
Dcstamp	2054	102
Tfr2	3747	8344
Tbc1d1	5836	4012
Zeb2	11707	2184
Cad	7137	5825
Lrrc40	2796	1677
Adarb2	7351	0
Cndp2	2256	6874
Hormad1	1921	0
Fhl2	1677	4386
Stx18	2518	1293
Brap	4151	4627
Atxn7l2	2631	862
Amph	3231	24
Tgfb1i1	3904	764
Styxl1	1729	28
Pomgnt2	2583	300
Mpv17l	3567	318
Rxfp2	3431	2
Sass6	4376	236
Spata7	2233	365
Tsc1	7715	3515
Chfr	3423	3144
Glycam1	668	0
Radil	3904	229
Zfp12	5346	1511
Sting1	2302	1313
Kynu	5111	366
Slc25a40	2838	754
Txndc5	3158	13138
Psd2	4614	0
Tfcp2	3326	810
Klra3	1324	9
Brd8	5758	4624
Zap70	2721	48
Celf3	4173	62
Btn2a2	2983	12
Zyx	3976	6078
Mynn	5533	1565
Mgme1	3107	542
Scgb3a2	604	0
Pxylp1	3288	1417
Stard6	1626	70
Gid8	5193	3125
Nell2	3579	133
Fhod3	6237	2110
Agbl3	5595	348
Upp2	3645	183
Resf1	6149	6471
Fam71f1	1596	148
Tmem241	3347	520
Sidt2	4314	10724
Arhgap33	4447	217
Kctd17	1906	757
Pacsin3	2291	3009
Arntl2	2623	769
Jade3	4991	795
Arhgef3	4560	3484
Tbpl2	1734	0
Zfp740	4856	5192
Prrt3	3924	10
Cflar	8441	4590
Clec2i	2407	44
Sh3glb2	1873	4342
L3mbtl2	3810	1301
Cpvl	1708	5
Bcl2l1	3256	13059
Ampd2	3905	4750
Wipf1	4778	1850
Slbp	1906	1824
Gapdh	1496	98687
Tmem255a	4155	206
Xpnpep2	3699	22
Mcf2	4643	0
Nxf2	2464	6
6820408C15Rik	1835	2
Mturn	5307	897
Lrrc4c	4702	54
Tgm6	3546	2
Apoc3	746	7995
Rnf32	1606	26
Rarb	3776	297
Spink2	822	20
Exoc1	6684	3654
Rufy3	6536	1401
Pus7	4459	3709
Cryab	1226	4803
Slc26a5	4616	0
Asic1	4911	255
Hadhb	2075	4802
Poln	3043	32
Ccdc63	2661	14
Dgcr6	1760	1427
Ovol3	2018	0
Clock	9925	5422
Nanog	2242	2
Zfp473	4249	71
Cox6b2	617	26
G6pc2	2148	0
Itih5l-ps	4374	0
Per3	6048	1423
Tns1	10066	16376
Csnk1e	5108	8165
Zfp189	3047	430
Cd83	2141	544
Rora	12321	1664
Prl8a2	938	0
E2f3	5361	1875
Aopep	9141	2529
Egr3	4134	285
Ache	2212	42
Pemt	1237	2050
Rbm4	2718	18
Gm21992	4992	84
Ccdc169	3324	2
Snx29	2812	296
Nudt7	3277	487
Ddit3	871	1165
2410141K09Rik	1719	0
Rgs21	827	0
Mtarc1	2142	2122
Amot	7485	1607
Rcor3	4419	1793
Pld6	1959	26
Samd15	2063	16
Shisa7	6007	8
Plppr2	2773	503
Ism2	2526	32
Nrde2	3936	1843
Col12a1	11719	15007
Wnk2	8688	302
Igdcc4	6230	572
Vsig10l	3831	227
Slc26a8	3674	35
Prickle4	1392	23
Zfand4	3221	412
Map4k3	4189	3034
Plcb3	4259	9138
Zfp37	3722	311
Aifm1	2368	3628
Nmt2	4461	5603
Camk1d	7342	1478
Oscar	1845	4
Ap1s2	4870	1613
H2bc4	774	2429
Tfpt	1166	635
Esrp1	3969	729
Atp1b4	4278	6
Sntg1	7262	6
Awat2	2125	23
Mybl1	4984	206
Cstf2	5731	3315
Rdh13	3077	1298
Nkain3	6733	0
Traf2	3065	2422
Fgf13	3139	1283
Eps8l1	4222	267
Snapc4	4491	2335
Flna	8371	117343
Il11	2007	116
Fmr1	4407	3347
Usp45	6007	1051
Ccdc106	2093	42
Ftsj1	3425	1348
Gabrq	5352	0
Inpp5e	4253	2127
Spaca1	1348	26
Abo	1795	2
Nfx1	6940	5536
Mzf1	3597	84
Ubap1	5771	2788
Gripap1	3749	2482
Relb	2200	1947
Zfp428	1227	388
H2bc22	646	13
Atp1a3	3637	728
Rnf185	3508	1663
Tdrd7	3963	2565
Klhl13	4244	254
Klhl4	3884	86
Rxra	5466	7126
Gtf3c5	2823	1614
Lpar1	3638	899
Dmac2	2436	843
Med27	2602	776
Rhbdd3	2073	861
Trub2	4003	1478
Tmem91	876	0
Ttc14	9548	3489
Zer1	4257	2472
Mid1	4270	932
Dolpp1	2458	1580
Lrriq4	2701	0
Mospd1	2370	1261
Slc31a2	1949	858
Sun3	1301	0
Wdr31	2561	153
Mospd2	4093	3444
Blvrb	998	2281
Psip1	3929	3164
Map3k10	3669	752
Ogt	5397	10589
Otud5	4262	5320
Vstm2a	3841	0
Acer2	4665	1495
Phf6	4420	1594
Tek	4702	661
Swi5	780	5494
Plp1	4028	142
Ttc16	3816	20
Syne4	1354	127
Ift74	2626	586
Lin37	1124	543
Ralgps1	6308	1224
Kmt2b	8484	5416
Ppp1r3f	3492	453
Pbx3	2854	873
Eqtn	1287	4
Prickle3	2410	575
Mapkap1	3688	3233
Atp4a	3497	133
Vps54	4569	2080
Gapdhs	1606	113
Reps2	7724	374
Ugp2	3100	5298
Cntrl	8073	3888
Dock7	7164	5632
Rp2	5142	2024
C8a	3635	2227
Lhx2	2820	50
Insl5	1143	2
Golga1	4868	1762
Scml2	4881	10
Ahsa2	3716	671
Mbd5	7055	1193
Pomgnt1	2912	2021
Tanc1	7939	4291
Cd302	1350	2857
Kif2c	3081	1126
Csrnp3	10996	10
Chac2	1330	366
Scn9a	9941	162
Cpeb4	7641	2173
Tmem14a	1351	145
Nsg2	4017	0
Kcnc3	6956	185
Smap1	3041	1870
Shroom2	8537	962
Med8	1935	1384
Naa60	2425	2662
Col9a1	4143	0
Becn2	1789	0
Foxj3	5843	2348
Nudcd2	1583	1853
Zfp451	5740	1560
Meaf6	4638	801
Tenm2	9779	0
Tmem54	1168	0
Pde10a	8424	149
Smarca1	5122	466
Ebf1	5543	268
Tcp1	2499	15053
Suv39h1	3371	2973
Sytl4	5039	50
Tsga10	4182	102
Ppp1r8	2290	1706
Sytl5	6623	1569
Taf1	8032	4077
Hoxd8	2159	90
Osbpl6	9065	707
Cwc22	3787	5899
Cnot6	5765	5196
Gpn2	1356	932
Ppp1r1c	6243	0
Nckap1	4405	15662
Tbx22	3712	0
Rnf130	8200	2810
Tmx2	2287	2821
Ephb2	10927	569
Tlr7	3979	304
Tbc1d9b	5249	5321
Nmral1	1792	609
Pnkp	2134	1278
Slc39a13	2416	3759
Sqstm1	2030	27352
Txlng	5686	1045
Zfp879	2412	0
Accs	4172	469
Wdr13	4485	3251
Ldlrad3	3910	1051
Sec24a	6798	2827
Muc15	3277	0
Aqr	5097	4264
Shroom1	3312	1750
Plcb2	5145	373
Wdr45	1656	3423
Ppp1r14d	811	2
Inpp4a	7000	1430
Tyro3	4822	424
Mgat4a	7251	2625
Cd37	1382	348
Kif3a	5450	2474
Haus2	3218	1172
Mrto4	1238	1772
Adal	2727	529
Aff3	7251	51
Sparc	2641	55168
Grk2	3451	7523
Zscan29	6334	1028
Glra1	2413	3
Pdpn	1839	1499
Tubgcp4	4253	1075
Col17a1	5539	24
Cpeb3	6618	744
Trp53bp1	9624	2411
Serf2	3186	5271
Asnsd1	2442	2323
Wdr76	5687	509
Trim11	2327	1655
Clstn1	4489	2667
Ctdspl2	6737	2577
Slc30a4	5482	4370
Usp29	14713	10
Kif1b	15024	9420
Sema6d	7207	1860
Tekt5	1764	0
Galk2	2792	1699
Astl	2498	0
H6pd	4951	21318
Pla2g10	1104	8
Tnfrsf25	1903	43
Nphp1	2297	1225
Rnf112	3186	6
Pigq	3295	3832
Lzts3	4319	737
Ap5s1	1601	962
Mapk7	3371	1909
Cds2	8985	10052
Il21	3178	0
Tmem220	1669	226
Nudt6	1083	530
Nudt3	2554	4213
Ypel1	3005	311
Usp43	4462	1041
Mcm8	3472	401
Snap25	2335	46
Cd68	1247	2091
Elf2	6306	4015
Bfsp1	2390	226
Syngr4	964	4
Foxa2	2370	3862
Adam8	3117	2596
Polr2a	6734	9088
Golim4	4551	16711
Aifm3	2695	77
Pfkp	4186	6426
Nsfl1c	1486	5030
Gtf2h1	2907	2630
Snph	4750	2
Dpf2	3356	3708
Bpifa3	1110	0
Drap1	1020	6775
Gm3383	1880	0
Fgf11	3489	356
E2f1	3099	1146
Dynlrb1	1009	4278
Gss	1963	5882
Rbm39	3155	15197
Tgif2	2899	368
Phf23	2273	2896
Nnat	1336	366
Asgr1	1284	3020
Rprd1b	4603	2152
Ralgapb	8766	5917
Rabep1	5496	3194
Dhx35	3310	1316
Emilin3	3558	4
Derl2	4154	2347
Ptprt	12174	34
Sgk2	3155	392
Tomm34	2369	2983
Tlcd2	1424	463
Rph3al	3437	548
Timm22	3056	1066
Apba2	3435	48
Pcsk6	4298	5613
Aurka	1975	1472
Abr	6632	4912
Cdh26	2983	4
Ssh2	9313	3422
Tpd52l2	3652	5278
Rgs19	2059	893
Pcmtd2	3572	2305
Myo18a	7590	14400
Kif7	4568	119
Sez6	4204	0
Slit2	10009	2013
Clip1	6066	12486
Cux1	15378	6753
Tlcd1	1710	940
Cct6b	1873	8
Lig3	5971	2446
Cpsf4	1791	2165
Hnf1b	2998	2109
Mrps23	1642	1929
Cib1	1030	2628
Nmb	692	46
