Geneid	Length	genome_mapping/136-LC_R1.rn6.sorted.bam
Irx2	2634	68
Kcnk5	3464	132
Pax9	3925	11
Ugt1a5	2266	2
Wdr45b	1145	782
Gmds	1465	525
LOC294154	3252	2798
Mcmbp	2470	980
Fnbp1l	1830	348
Ube3d	1855	37
Nsmce1	1177	458
Tmbim7	1266	0
Sult2b1	1216	8
Gkn2	720	1
Ugt1a6	2435	223
Lrfn2	2700	23
Fto	1571	683
Slc6a19	2423	0
Gpx4	1166	2962
Akirin2	1480	1096
Teddm1	1258	0
Tuba3a	1486	0
Acaa1b	1524	35
Rmnd1	1353	373
Rab3gap2	4244	1471
Zmym3	5360	1422
Aste1	2411	59
Mon2	6850	2200
Tbcb	1084	534
Mfge8	2171	1943
Nkr-p1c	1474	27
Atcay	2722	357
Dut	973	431
Camk2b	4106	602
Pitx2	2272	1
Unc13b	7873	284
Hsd3b3	1550	0
Pip5k1a	3474	750
Spag5	3866	694
Taf6	2095	824
Rita1	1629	174
Cfhr1	1142	0
Pes1	2084	1276
Tnfrsf19	1368	178
Cers1	2656	0
Sbsn	2193	96
Trmt10a	1295	260
Clec2l	1430	222
Osbpl9	2765	2524
Fcf1	698	598
Kdm4b	4620	857
Mcts1	1217	520
Gdpd1	1371	229
Ap1m1	1926	1429
Gdf1	2656	0
Atl3	2021	916
Pdhx	1660	459
Tasp1	1926	59
Tomm34	1784	622
Asap1	3311	1298
Mageb18	1901	0
Asb5	1492	24
Traf3ip2	2055	123
Antxr1	3327	486
Stat6	2635	1443
Fzd8	2986	0
Nadk2	3134	776
Pif1	1915	51
Coq2	1777	311
Epsti1	1551	599
Ces2h	2000	0
Fbxo31	1739	500
Rfxap	1639	52
Steap4	3086	267
Trim24	2642	282
Mknk1	1908	1154
Tmem196	1657	24
Tuba1b	1618	4836
Prl2c1	744	0
Jagn1	1149	484
Arfgap3	2577	899
Odam	1178	0
Elovl1	1482	2615
Rprm	1418	17
MGC94891	1737	3
Rnf133	1356	0
Liph	2388	12
Slc25a18	1965	69
MGC93861	1360	14
Mat2b	1791	819
Snx3	1417	3831
Tsc22d4	2399	323
Msrb1	885	619
Mea1	846	1583
Evi2a	1371	1978
Kti12	1523	81
Larp7	2071	649
U2af1	906	1201
Kiaa0895l	1978	124
Nap1l5	1609	1339
Gabarapl1	1694	2921
Tpd52l1	1226	180
Amtn	1002	2
Ankrd61	1449	39
LOC690784	1753	1
Vsir	1872	2205
Muc15	1425	5
Psrc1	1675	56
Aknad1	2523	12
Eid3	1325	16
Lrrc34	1952	32
RGD1563986	1368	211
Prl5a2	919	0
Cyp4a2	2019	0
Lpar6	1810	542
Rgs18	708	197
Ivns1abp	1365	1814
Irf2	1368	519
Eif3a	5127	6425
Ffar4	1388	2
Spred1	1335	436
Aph1b	1281	375
Amz1	1506	299
Klhl5	3403	1430
Spred2	1229	234
Nop16	1066	615
Fig4	3140	1073
Zhx3	3597	492
Cops7a	2151	1463
Ythdf2	2726	961
Tmprss9	3341	26
Adamts7	5643	334
Cadm2	1129	149
Cadm3	1191	497
Nr2c2ap	1520	435
Cadm4	1106	1781
Lbx1	1164	9
Spout1	1594	299
Dbndd2	1164	2416
Pomt2	3097	442
Crtc1	1893	399
Rundc3b	3596	93
Sptssa	1251	1069
Shmt1	2046	286
Rpa1	2043	918
Dhx8	3633	604
Pcnp	610	894
Wdr83	1168	205
F11	1671	0
Gpat4	3139	1474
Thoc1	1500	557
Galns	1575	258
Bclaf1	3207	2404
Arrdc4	943	179
Chid1	1417	448
Dtx4	966	384
Sfr1	1354	1661
Ube2e3	1674	1239
Srxn1	2878	1247
Znfx1	6099	949
Pkn3	2879	1211
Ndufa8	610	961
Mrps33	587	393
Dppa3	708	5
Cntnap5a	1923	6
Cntnap5c	3921	10
Mtap	1176	266
Ppie	808	230
Arhgap5	3738	964
Ifrd2	1960	269
Cntnap5b	3924	9
Rtraf	891	2051
Arsg	1581	115
F5	6045	1154
LOC306079	1065	1
Slc25a15	1615	191
Arsi	1722	109
LOC307727	313	0
Mrpl49	501	289
Arse	1836	507
Ilf2	1442	917
Arsj	1794	36
Wdr75	1950	519
RGD1310507	1386	29
LOC317165	1330	0
Shroom2	6986	1203
LOC317456	807	2
Ormdl3	543	362
RGD1359290	703	11
Fyttd1	3220	1754
Naa25	2913	371
Ankle2	2830	598
Zc3h11a	2691	2017
LOC360933	1045	1
Bub3	1331	1086
Srsf3	2871	2656
Mrps28	708	91
Mfsd8	1588	222
Morn5	1107	88
Sqor	1599	490
Sdhaf3	336	62
Rapgef5	5419	1651
Syncrip	1644	1212
Arsk	1692	254
Bank1	3119	5
LOC367117	606	0
LOC367195	451	4
LOC498084	1207	0
LOC498152	817	0
LOC498155	1176	0
LOC498231	690	3
LOC498236	2778	3
LOC498308	663	0
LOC498339	576	0
LOC498460	327	0
LOC498705	465	0
LOC498836	372	0
LOC498971	423	0
LOC499136	702	0
LOC499219	432	0
LOC499407	2699	41
LOC499469	452	0
LOC499530	418	0
LOC499541	384	0
LOC499542	477	0
LOC499544	606	0
LOC499565	390	0
LOC499573	438	0
LOC499584	696	1
LOC499715	1005	0
LOC499796	1848	0
LOC499843	831	0
LOC500028	675	1
LOC500035	666	0
Ier3ip1	391	0
LOC500350	1230	0
LOC500594	876	0
LOC500702	501	0
LOC500846	1335	0
LOC500877	530	8
LOC500948	648	0
LOC501038	388	2
LOC501233	597	0
LOC501618	336	0
Mis12	661	253
LOC680227	1191	3
LOC690435	1047	0
LOC685391	492	0
LOC685406	333	0
LOC689713	1074	0
LOC689840	972	0
Nmnat2	1239	165
Tmem230	1586	818
Cdc42ep3	1904	357
RT1-M5	1074	3
Reep2	1888	511
Clec2g	624	43
Sh2b1	3075	1070
Rragc	2525	3239
Agmat	1270	5
Kirrel3	3636	107
Ino80b	1143	69
Ubl5	463	1329
Bola1	745	102
Gpr17	1020	497
Pkib	1550	122
Lilra5	1146	37
Piezo1	8205	3185
Caln1	786	17
Ttc39c	1953	278
Clca4l	2885	238
Gtf2h2	1371	307
Lnpk	1506	422
Lrrc52	1422	0
Bex2	775	301
Mrps22	1191	534
Cnpy2	999	1077
Rgs16	600	419
Bves	1480	9
Rpl38	305	1745
Acbd5	1545	525
Gadd45g	1059	653
Plcb1	5213	497
Cfd	836	249
Mpc2	908	982
Ptgir	1360	49
Prkacb	1122	686
Cd3g	617	7
Ddx4	3009	1
Prdm2	6150	1392
Ctrc	880	93
Edn3	737	20
Elavl4	3873	154
Myl1	1059	7
Mrps24	788	298
Urgcp	3476	659
RGD1308065	1583	10
Ccdc68	1384	11
Drap1	1408	1488
Slc39a4	2214	48
Eif3j	1813	910
Zc3h12a	2544	210
Cstf3	2001	382
Rad18	1714	224
Hlx	2114	309
Trim72	2329	41
RGD1560212	1669	1047
Pacrg	1195	49
RGD1562433	1877	0
Med22	1333	40
Bpifb1	1601	4
Tex47	2726	0
Spesp1	1557	1
Btbd6	2134	603
Shisa4	594	907
Tmem134	911	661
Tpmt	820	461
Chit1	2394	12
Cxxc1	2311	808
Rrs1	1623	320
Cdc42ep1	2236	1262
Cfap206	2204	34
Shtn1	3495	843
Rexo5	2519	111
Gtsf1	678	6
RGD1564149	1507	13
Acot5	1863	0
Gpr18	1332	41
Rad51ap1	1980	174
Kdm4d	2329	2
Prpf6	3036	1383
Slc15a1	3131	1
Galnt18	2515	131
Vwa3a	4142	108
Cuedc2	1513	513
Ing4	1590	619
Mmp28	1578	26
Sephs2	2317	1167
Gprc5a	2063	265
Magee1	3548	356
Apex2	1853	165
Dusp14	1528	30
Plekha1	3654	2885
Rbfox2	1938	213
LOC367975	1406	0
Heatr6	3759	343
RatNP-3b	537	1
Aup1	1425	1406
Rab5b	3267	4518
Pbk	1813	526
Bbx	2964	176
Lmf2	2716	1609
Habp4	1423	522
Gtf3c5	2724	435
Sema3b	2513	951
Zfp426	2919	344
Acsbg2	2613	0
Anapc5	2364	5234
Dhcr24	1551	1010
Ptpn20	3017	5
Prr5l	2318	642
Cep85	4490	747
Tmub1	1426	340
Zfp652	2641	268
Ucn3	523	1
Tmem30b	3076	6
Car12	1065	24
Tctn2	2400	129
Ppip5k1	5485	679
Tas2r139	960	0
Zfp639	1796	244
Cryga	616	2
Tas2r120	888	0
Tas2r124	930	0
Tas2r109	963	0
Pik3r6	2271	170
Cactin	2594	449
Fam72a	450	68
Fbxw9	1911	200
Crygc	623	0
Pou5f2	1235	1
Gnl3l	1810	752
Klc1	2382	5150
Tbc1d10c	1711	11
Fbxw17	1723	141
Rnf144a	1657	252
Igf1	1925	1352
Hnrnpd	1702	2405
Spint2	1342	689
Trim21	1416	165
Fastkd3	2263	304
Nit1	1450	1028
Rasgrp2	2226	220
Trpc4	3127	16
Slc30a2	3151	0
Chmp1a	2096	1632
Stk38l	2404	654
Pinx1	996	163
Tomm40l	927	173
Celf2	2049	778
Pds5a	4030	1155
Gria2	6856	784
Ccdc92	1953	610
Selenop	2161	15121
Spx	1555	1
Prl3d2	927	0
Rev3l	10689	802
Apoc2	501	2
Wls	3687	5801
Kif2c	2894	571
Gjc1	1594	174
Tas2r140	939	0
Clec2d2	702	24
Klrb1c	654	2
Clec2dl1	702	11
Klrb1	645	0
Mpnd	1545	719
Ddi1	1848	0
Selenoo	2464	271
Sav1	2046	832
Tlr7	3466	1008
Tead3	2557	165
Mpv17	1508	443
Hras	1371	578
Zbtb24	3769	191
Ercc6l	4000	215
Necab3	1772	79
Rprd1b	3573	532
Serf2	2425	4036
Dhx58	2373	202
Prkrip1	1375	287
Zfhx2	8945	190
Lyg1	798	0
Wdr35	4194	607
Tbpl2	1035	0
Vom2r2	2037	0
Vom2r4	2524	0
Vom2r6	2526	0
Vom2r3	2526	0
Vom2r1	2519	0
Vom2r5	2529	0
Vom2r7	1648	0
Vom2r8	2580	0
Vom2r9	2601	0
Vom2r59	2571	0
Vom2r30	2321	0
Vom2r69	2550	0
Vom2r10	2577	0
Vom2r11	2595	0
Vom2r26	2556	0
Vom2r28	2512	0
Vom2r35	2103	0
Vom2r57	2579	0
Vom2r38	2377	0
Vom2r70	2532	0
Vom2r58	2574	0
Vom2r60	2595	1
Vom2r68	2553	0
Vom2r25	2583	0
Vom2r36	2376	1
Vom2r56	2582	0
Vom2r67	2040	0
Vom2r73	2532	0
Vom2r37	2379	0
Vom2r12	2562	0
Vom2r13	2562	0
Vom2r15	2574	0
Vom2r17	2556	0
Vom2r19	2574	0
Vom2r24	2586	0
Vom2r54	2367	0
Vom2r55	2372	0
Vom2r29	2487	0
Vom2r33	2365	0
Vom2r44	2670	27
Vom2r63	2559	0
Vom2r41	2109	0
Vom2r46	2477	0
Vom2r52	2488	0
Vom2r79	2595	0
Vom2r76	2592	1
Vom2r47	2475	2
Vom2r50	2574	0
Vom2r61	2563	0
Vom2r62	2561	0
Vom2r51	2565	0
Vom2r42	2562	0
Vom2r43	2544	0
Vom2r64	2561	0
Vom2r48	2571	0
Vom2r49	2565	0
Vom2r71	2556	0
Vom2r72	2532	0
Vom2r77	2550	0
Abracl	679	1078
Vom2r23	2589	0
Vom2r65	1974	0
Vom2r16	2550	1
Vom2r22	2577	0
Vom2r34	2270	0
Vom2r78	1956	0
Pigp	540	357
Lilrc2	1034	27
Pam16	522	283
Eif4a3	1490	1389
Noxa1	1378	1
Kctd8	2840	51
Arx	2724	4
Tmem38a	1450	114
Nup153	6206	1705
Mrps7	998	607
Ccnc	3307	1008
Wnt7a	3150	243
Ccnf	3313	649
Hip1	7376	3462
Nectin1	5664	371
Ces2e	2236	0
Ptpn4	10570	1055
Tradd	1333	343
Slc5a11	2069	397
Myh8	5670	1
Gjd4	1086	1
Rimbp2	6862	382
Wnt5b	2122	147
Mc2r	1148	6
Hcfc1r1	632	1060
Gnptg	1175	555
Ctdnep1	1505	1489
Spop	2414	1558
Hoxb9	937	34
Pkp2	2081	39
Usp16	2887	978
Gbe1	2822	821
Gadd45gip1	1212	470
Asna1	1350	1189
Cdk18	1486	722
Zmiz2	4368	525
Oxsm	2744	206
Psmc6	2372	1662
Osgep	1271	290
Riok1	2081	332
Gpld1	3188	206
Cep76	2724	291
Slc25a46	2917	819
Kctd1	3431	373
Aars	3363	4136
Hs2st1	4117	2814
Gga2	2811	1080
Ric8a	2542	1137
Phlda2	705	1
Otp	1391	3
Pcdh18	4890	169
Frzb	2739	259
Rag2	3546	0
Tmx4	4951	1773
Dlx1	2757	1
Anapc2	2667	1917
Nacc2	3165	1470
Rpl7	849	9169
Col15a1	5193	2812
Magoh	653	521
Pabpc4	2611	1897
Sdhb	970	2087
Iah1	914	835
Nova1	3514	579
Eif2s3	3672	4011
Dusp7	3124	1277
Rbm5	2995	2517
Mrps9	1402	471
Slu7	2256	989
RGD1304587	1272	196
Gtf2e1	2880	471
Olig2	2650	858
Tiam1	6853	350
Rwdd2b	2147	241
Nrip1	7910	490
Castor2	6852	506
Hook2	2596	228
Gorab	2468	326
Lin54	4313	635
Peli1	2383	253
Otx2	2339	0
Fbxl3	3276	1198
Kat6a	8969	2266
Iars	4494	1321
Zkscan8	8811	698
Mpp7	1892	57
Akr1c19	1355	118
Apbb1ip	2488	1607
Uba2	2613	617
Cfap161	1392	12
Ppfibp2	3388	900
Pign	4128	469
Rce1	1415	326
March9	1484	98
Ints2	5915	499
Tph1	3897	15
Mr1	1455	86
Scamp1	3522	1591
Trim23	3294	675
Pou2f1	2565	39
Lamc2	5157	62
Mtnr1b	1858	0
Lrrcc1	3532	570
Fxr2	2644	1576
Foxn1	2346	0
Pigx	970	301
Poglut1	2918	993
Sidt1	3912	68
Nacad	4362	2296
Megf10	4054	1035
Hspa9	2834	3266
Cdc23	3281	1120
Ripor1	4130	1480
Ctr9	4234	1594
Eif3c	3037	4758
Gfm2	3201	593
Schip1	2353	1457
Mtx1	1448	854
Smap2	2844	2100
Atl2	2835	485
Tspan6	1615	814
Mapk8ip3	3969	2652
Map2k3	2330	250
Mepce	3104	58
Kdm2b	5185	567
Ralgps2	1547	155
Pbx1	6768	914
Fcrla	1205	12
Klhdc8a	3199	57
Sh3bp2	2860	1181
Clybl	1227	108
Myh14	6443	1844
Numa1	7761	3164
Tnpo1	8281	3859
Eif5a2	4871	1193
Zfp131	2427	510
Sfrp2	1977	86
Wdr47	4102	701
Extl2	1990	349
Slc27a4	3067	1252
Zer1	4191	1292
Nrf1	1869	245
Lck	1953	53
Alg2	3025	1327
Rap1gap	3298	744
Sos1	6018	992
E2f6	2178	778
Dcaf5	5497	754
Ap3d1	4766	3798
Lingo1	2484	158
Adpgk	2579	1162
Camp	585	7
Exosc7	1017	255
Rufy1	2665	1296
Ccdc43	2283	542
Tepsin	2776	540
Nipsnap1	1886	524
Nudt18	1388	394
Lpcat1	3608	1146
Abhd17c	2179	576
Syvn1	2957	1108
Mta2	2989	2189
Col6a2	3601	6733
Trpc4ap	3145	3155
Mxd1	2633	487
Suclg2	2212	1981
Bms1	4006	1034
Ndufa9	1228	1251
Inpp5b	3809	760
Ttc7a	4482	1402
Pias4	2407	392
Mybpc1	3911	16
Retreg2	2541	1448
Havcr2	2763	202
Bloc1s4	1301	198
Arrdc1	1579	658
Esf1	3404	782
E2f1	2643	354
Aicda	1271	2
Hyal4	3266	0
Nanog	2358	0
Nudt16l1	1264	479
Gjc2	2081	1298
Hoxb4	1768	126
LOC498222	2866	5
Ptpn13	8258	1160
Tdrp	2414	193
Rpf1	1291	350
Aplp1	2237	10784
Cd99	599	1485
Tmem41a	1417	153
Fscn1	2369	3675
Rnpc3	1791	338
Marc1	1944	40
Cldn12	3479	605
Gtpbp10	1653	260
Ccne1	1929	210
Flt3	3672	117
Wdr44	4020	360
Hint3	960	282
Cenpf	10064	1337
Sympk	4031	1434
Psmd8	1520	1812
Mtch1	1783	3903
Ppa1	1312	811
Fcgr1a	1249	890
Pla2r1	5599	33
Zmynd8	4005	1724
Txndc12	1314	1180
Lamb3	4076	17
Col9a1	3813	5
Sptbn4	8736	294
Mtmr10	4644	1752
Abl1	6158	504
Kmt2e	7036	2898
Zfp746	3691	485
RGD1310587	2700	483
Top2b	3929	2116
Scgb1b30	401	0
Slc25a16	3172	445
Fam13a	2390	165
Galnt16	3857	716
Sept12	1296	0
Cfap157	1706	293
Map3k9	3638	101
Sema3g	3626	300
Myl9	999	683
Tmem259	2052	1168
Gxylt1	6718	1206
St6gal2	1800	8
Shroom3	6781	305
Grsf1	2696	1698
Wdr20	4155	281
Atf1	2110	1069
Mtf2	2549	336
Ss18	2954	2076
Snta1	2099	411
Brd4	7037	2493
Hoxc9	917	46
Fam129c	2383	5
Prkaca	2227	1652
Pomp	445	1763
Gpr39	1616	0
RGD1562638	4332	0
Rspry1	2279	347
Aass	3172	74
Lmod2	2213	0
Mroh7	4161	69
Scap	4273	1618
Nyx	1971	38
Cfap52	2226	96
Appbp2	6384	2034
Aebp1	3793	7040
RGD1305110	2455	541
Pard6g	1149	86
Arhgef37	4474	302
Vps13a	11144	1199
Pbxip1	2977	2736
Mtfr1	1066	51
Tmem127	4361	2009
RGD1311084	1511	63
Efnb3	3114	319
Siva1	1681	270
Myl6l	612	0
Ncf2	1584	838
RGD1563667	1894	2
Hipk1	7996	3564
Aqr	4841	1072
Spidr	3118	245
Mtus2	1537	33
Rspo3	1006	15
Zfp14	3308	8
Etv3l	1756	0
Stpg2	2063	3
Tmem65	2910	1336
RGD1559714	1824	0
Rtl8a	1213	794
LOC679149	1442	63
Mapre2	2440	3282
Hacd1	926	93
Pou6f2	2411	2
Kcne5	616	42
Vipas39	2376	991
Psmf1	1385	774
Pja1	2105	1226
LOC683313	2117	0
Fgfr1op	1456	229
Tlr8	3381	700
Echdc3	1355	29
Ndufv3	1535	597
LOC686288	1392	0
Atg4d	1939	518
Ajap1	2405	67
LOC687399	1449	18
Lrrc75b	995	95
LOC688090	792	0
Oaz3	863	4
LOC689757	789	12
Olr1867	1223	0
Krt83	1488	0
Foxc2	2703	360
Ampd2	3363	741
Pds5b	7181	1477
March11	1557	14
Cldn6	1544	3
Nts	798	49
Svs6	541	0
Uck2	1575	470
Irx6	2490	9
Svs3b	1241	0
Prnd	537	3
Cxcr6	1790	3
Parp9	3152	942
Kifc3	3331	1069
LOC691995	1474	421
LOC100125362	5599	285
Fbxl13	2155	9
LOC100125364	2541	581
LOC100125367	1970	87
Ces1f	1899	0
Pnrc2	1874	2802
Adat3	1370	56
Nudcd3	1058	53
LOC100125384	1470	0
Mroh1	1457	319
Prr15	1417	32
Ephb1	4625	707
Kcnmb3	1636	0
Jrk	3387	217
Hnrnpa2b1	1058	7672
Sephs1	5245	963
Sema3d	4922	1052
Sobp	2595	204
Rs1	675	1
Mrvi1	6378	202
Mdfic	3402	943
Prps1l1	1691	0
Cad	7125	1037
Grm2	4580	3
Grm3	3384	203
Prkca	3701	864
Wnt1	2360	7
Wnt3	2939	5
Crabp1	755	4
Dpysl2	4370	9823
Vps35	3192	4935
Mip	2378	0
Nfkbia	1566	836
Notch1	9407	2348
Ubtf	4736	2106
Rasa2	2556	214
Ccng2	2472	643
Ptpmt1	1629	330
Psmb5	852	1397
Nthl1	1084	201
Dpf1	2349	175
Rps28	339	2049
Prkg1	1951	21
Sec23a	2487	920
Cacnb4	3790	183
Dusp10	2704	143
Litaf	1955	5631
Chic2	961	191
Tek	4559	563
Gpx5	1638	0
Prrx2	1229	181
Ndst2	4145	298
Csn1s2a	868	0
Klf3	4987	1609
Shc3	1968	133
Eif2ak4	5225	597
Pou2f3	2407	6
Pou6f1	2231	95
Il9	563	0
Kcnd1	3712	269
Il16	4985	618
Stim2	3392	873
Hivep1	7982	482
Pop5	1439	208
Rasgrf1	5135	1045
Sez6	3975	671
Pkn2	5592	1405
Pbp2	1295	0
Tmed7	3435	3263
Dock9	9363	2676
Ptar1	1596	234
Tnfrsf17	787	2
RGD1565166	1529	11
Zfp263	3215	381
Zfp213	2401	173
Zfp13	2125	116
Pkmyt1	1964	291
Kremen2	1936	1
Kctd5	2473	528
Tbc1d24	3923	519
Zfp598	3275	1085
Mrps34	901	256
Prss34	1204	0
Chtf18	3100	285
Rpusd1	1747	282
Foxi1	2319	0
Rars	2105	1165
Rnf145	3261	1764
Nhp2	666	342
Sec24a	4685	675
Mrpl22	735	257
Mrpl55	945	390
Wnt9a	3337	418
Jmjd4	1281	77
Nt5m	667	57
B9d1	811	149
Mfsd6l	2094	0
Arhgef15	3653	96
Rangrf	827	194
Pfas	4488	1163
Hes7	752	11
Aloxe3	2525	62
Naa38	711	359
Acap1	2468	129
Slc16a11	1779	1658
Alox12	2838	137
Med11	756	161
Zmynd15	2879	114
Camta2	4438	1924
Dhx33	2716	336
Sdf2	1263	949
Nek8	2616	155
Txndc17	1425	1069
Emc6	1266	388
Mnt	4566	846
Smg6	6336	666
Dph1	2051	221
Smyd4	3249	127
Rilp	1294	59
Slc43a2	4492	2175
Vps53	2805	784
Abr	4864	4247
Ift20	1126	556
Poldip2	1773	1271
Sarm1	4039	206
Tp53i13	1392	359
Rhbdl3	3750	274
Spaca3	939	0
Ccl12	540	45
Gas2l2	3105	1
Taf15	1494	1131
Ppm1d	2909	270
Tubd1	1758	139
Mtmr4	5684	1364
Supt4h1	1042	483
Lpo	2930	3
Eme1	1710	90
Mrpl27	694	606
Dlx3	2632	3
Phospho1	1999	189
Mrpl45	2205	791
Cisd3	896	342
Pcgf2	1361	177
Eif1	1074	3665
Klhl11	2441	351
Nkiras2	2152	370
Rab5c	1876	4600
Cavin1	1393	1411
Rdm1	1124	156
Lsm12	2234	1239
Higd1b	735	29
Plcd3	2944	490
Fmnl1	3659	1800
Sppl2c	2231	0
Helz	6193	598
Cep112	3443	150
Ush1g	1393	4
Otop2	2100	0
Otop3	2271	1
Recql5	3905	399
Chmp6	1558	927
Pycr1	930	60
Ppp1r27	789	7
St6galnac1	2432	8
Mzt2b	1214	340
Top3b	2965	501
Hic2	4509	72
Thap7	1209	236
Scarf2	3313	338
Dgcr8	4538	735
Cdc45	1855	190
Klhl6	2415	521
Ephb3	4009	130
Rfc4	1184	392
Rtp1	825	0
Hrasls	2976	66
Meltf	4197	335
Tm4sf19	766	38
Mylk	7764	2313
Ccdc58	1216	219
Csta	403	0
Stfa3	403	0
Polq	8527	161
Arhgap31	4566	1315
Zbtb20	5959	178
Naa50	4669	268
Tmprss7	2590	27
Nectin3	1630	299
Hoxd1	1830	21
Hoxd4	2705	76
Hoxd13	2483	0
B3galt5	5100	1286
Senp7	4876	511
Tmem30c	1291	2
Gpr15	1939	0
Psmg1	1146	456
Ripply3	1424	13
Ifnar1	4092	3445
Chodl	2319	122
Tmprss15	4070	1
Krtap15-1	825	0
Cct8	2521	3975
Rbm11	2501	56
Lipi	2071	0
Cggbp1	4303	2152
Car15	1100	0
Pex11g	1152	70
Mcoln1	2070	713
Cd209a	1467	0
Dppa1	894	0
Uspl1	3591	504
Trrap	12520	2088
Pms2	2828	410
Usp42	5749	376
Grid2ip	3450	46
Slc29a4	2380	203
Snx8	2617	876
Elfn1	4178	39
Dhrsx	755	280
Asmtl	894	354
Tfr2	2964	12
Actl6b	1562	62
Pop7	843	257
Fis1	948	1384
Alkbh4	1803	100
Polr2j	728	416
Fkbp6	1385	0
Mrps17	1304	489
Zbed5	2487	265
Mmp17	3509	33
Dhx37	4177	544
Ogfod2	1645	128
Vps37b	2520	678
Zcchc8	2818	529
Vps29	1157	1166
Arpc3	872	3740
Unc119b	3659	1135
Foxn4	2708	2
Iscu	924	930
Sgsm1	5116	218
B3gnt4	1414	3
Naca	6830	5804
Ormdl2	1058	655
Bloc1s1	548	704
Neurod4	3311	12
Il27ra	2322	8
Rfx1	4156	514
Nanos3	738	5
Trir	889	413
Wdr83os	586	887
Serpinb8	3005	523
C1ql2	953	23
Slc35f5	2716	655
Pik3c2b	5340	514
Sox13	3563	507
Tmem9	1570	565
Aspm	9727	1041
F13b	2172	1
Rgl1	3995	1339
Tsen15	987	241
RGD1309104	1720	620
Swt1	3679	463
Shcbp1l	2045	0
Prg4	3680	2723
Mrps14	1256	458
Kifap3	3881	1956
Dpt	1616	489
Creg1	2091	2011
Lmx1a	3252	3
Ppox	1793	330
Vangl2	2813	67
Nhlh1	2452	0
Slamf9	1125	674
Vsig8	1812	2
Slamf8	1600	219
Grem2	3719	51
Adss	2539	2356
Cox20	1028	746
Efcab2	2604	41
Gpr137b	849	606
Mixl1	2342	0
Nvl	2901	302
Cnih4	1665	630
Susd4	2121	164
Disp1	5031	294
Rps6kc1	3812	814
Slc30a10	2243	116
Lyplal1	1496	207
Tatdn3	1151	215
Plxna2	10201	1128
Cr2	3350	22
Kif21b	5387	535
Atp6v1g3	1719	0
Xpr1	2410	546
Glmn	1993	337
Ephx4	1180	40
Klhl8	3149	359
Mrps18c	809	298
Mrpl1	1083	238
Ccni	2671	3217
Ankrd17	10088	2765
Cox18	1338	183
Enam	4247	0
Polr2b	3829	1509
Nipal1	1379	6
Commd8	1389	894
Gnpda2	1825	270
Ube2k	4971	1335
Pgm2	1971	901
Tbc1d19	1786	366
Ldb2	1937	117
Gba3	1316	0
Evc2	4067	150
Nop14	2537	593
RGD1560394	665	21
Pla2g3	2526	280
Morc2	4289	813
Myl7	577	3
RGD1309870	747	14
H2afv	1896	486
Abca13	15110	0
C1d	3129	386
Prorsd1	1030	89
Erlec1	1874	1476
Pde6b	2772	5
Mss51	1589	142
RGD1306063	1061	451
Fam3d	1318	1
Cdkn3	804	209
Cnih1	1327	1574
Parp2	1817	526
Pnp	1052	4985
Psmb11	2534	10
Efs	2488	749
Cmtm5	1029	1369
RGD1564324	542	0
Nrl	717	4
Fitm1	920	6
Ipo4	3717	1563
Mdp1	1895	244
Nop9	2230	408
Ctsg	1006	1
Xpo4	9234	731
Dleu7	1693	24
Tdh	1546	1
Sox7	3282	187
Adamdec1	2394	0
Loxl2	2341	1180
Dok2	1594	331
Nudt15	800	32
Dnajc15	780	368
Esd	1176	941
Olfm4	2731	12
RGD1306441	1134	0
Klhl1	2703	20
Mycbp2	14301	2859
Trim52	880	0
Slitrk6	4248	93
Cldn10	1331	104
Thoc3	2115	526
Slmap	3637	1092
Arhgef3	3617	404
Ogdhl	3554	440
LOC290595	744	75
Cherp	4084	1126
Ocel1	1154	170
Pgls	2376	567
Colgalt1	3013	2126
B3gnt3	2160	0
Fcho1	3236	269
Map1s	3189	718
Ccdc124	1607	675
Mpv17l2	1005	437
Lsm4	911	700
Crlf1	1668	453
Klhl26	3820	254
Cope	825	914
Mau2	8505	1537
Tssk6	1302	7
Atp13a1	3812	1409
Tktl2	2012	0
Tll1	4725	124
Nek1	4894	476
Ing2	2738	311
Tnks	4575	1007
Dctn6	968	692
Ubxn8	3515	383
Tex15	8399	5
Erlin2	3181	1289
Ash2l	2396	991
Nsd3	4863	1084
Mrps31	1361	338
Vps36	1298	694
Usp4	4096	1711
Tmem255b	515	62
Lig4	3192	613
Gdf2	2591	0
Med10	844	529
Slc35d2	1560	333
Cts7	1504	0
Agtpbp1	4485	1356
Catsper3	1267	0
Higd2a	617	273
Ogn	2650	720
Ptpdc1	3039	431
Gcm2	3365	0
Eef1e1	998	517
Snrnp48	1191	386
Irf4	4803	51
Nrsn1	1378	130
Dcdc2	6788	101
Acot13	743	128
Gmnn	1178	462
Hist1h1a	744	0
Hist1h2bo	565	19
Mrpl32	768	322
Hecw1	5178	68
Tubal3	1290	0
Fbxo18	3530	2235
Usp6nl	5241	1072
Ucma	723	20
Fam188a	2321	737
Mrc1	5233	3824
Slc39a12	2213	192
Spag6l	1736	2
Enkur	1205	117
Prtfdc1	1099	1554
Ly86	936	542
Zadh2	3357	464
Atp9b	5102	1281
Ctdp1	3732	663
Loxhd1	7037	0
Dym	2500	722
Ska1	1440	162
Snx2	2036	2735
Ftmt	1250	0
Poli	2360	144
